subject,block,trial,task,sfgpi_regret,optimal_dist
13,0,17,1,98.0,5.0
13,0,18,2,140.0,5.0
13,0,19,3,24.0,6.0
13,0,20,0,26.0,5.0
13,0,21,1,10.0,7.0
13,0,22,2,84.0,5.0
13,0,23,3,9.0,7.0
13,0,24,0,46.0,6.0
13,0,25,1,208.0,8.0
13,0,26,2,76.0,5.0
13,0,27,3,28.0,6.0
13,0,28,0,30.0,6.0
13,0,29,1,26.0,7.0
13,0,30,2,12.0,5.0
13,0,31,3,0.0,8.0
13,0,32,0,30.0,5.0
13,0,33,1,24.0,6.0
13,0,34,2,44.0,7.0
13,0,35,3,57.0,5.0
13,0,36,0,187.0,4.0
13,0,37,1,8.0,8.0
13,0,38,2,26.0,6.0
13,0,39,3,32.0,6.0
13,0,40,0,32.0,5.0
13,0,41,1,58.0,9.0
13,0,42,2,106.0,6.0
13,0,43,3,26.0,5.0
13,0,44,0,3.0,6.0
13,0,45,1,14.0,7.0
13,0,46,2,70.0,6.0
13,0,47,3,79.0,8.0
13,0,48,0,75.0,4.0
13,0,49,1,14.0,7.0
13,0,50,2,72.0,7.0
13,0,51,3,97.0,6.0
13,0,52,0,99.0,5.0
13,0,53,1,12.0,9.0
13,0,54,2,54.0,7.0
13,0,55,3,69.0,6.0
13,0,56,0,14.0,6.0
13,0,57,1,6.0,7.0
13,0,58,2,24.0,7.0
13,0,59,3,97.0,5.0
13,0,60,0,8.0,6.0
13,0,61,1,10.0,7.0
13,0,62,2,24.0,6.0
13,0,63,3,40.0,8.0
13,0,64,0,22.0,5.0
13,0,65,1,70.0,8.0
13,0,66,2,20.0,5.0
13,0,67,3,45.0,5.0
13,0,68,0,71.0,6.0
13,0,69,1,16.0,8.0
13,0,70,2,8.0,6.0
13,0,71,3,18.0,5.0
13,0,72,0,51.0,6.0
13,0,73,1,50.0,7.0
13,0,74,2,0.0,7.0
13,0,75,3,21.0,6.0
13,0,76,0,19.0,5.0
13,0,77,1,6.0,5.0
13,0,78,2,38.0,7.0
13,0,79,3,127.0,5.0
13,0,80,0,63.0,4.0
13,0,81,1,12.0,5.0
13,0,82,2,44.0,6.0
13,0,83,3,47.0,7.0
13,0,84,0,50.0,5.0
13,0,85,1,76.0,6.0
13,0,86,2,42.0,7.0
13,0,87,3,33.0,6.0
13,0,88,0,79.0,4.0
13,0,89,1,30.0,5.0
13,0,90,2,84.0,6.0
13,0,91,3,37.0,6.0
13,0,92,0,92.0,5.0
13,0,93,1,22.0,7.0
13,0,94,2,114.0,5.0
13,0,95,3,91.0,5.0
13,0,96,0,10.0,5.0
13,0,97,1,78.0,8.0
13,0,98,2,34.0,7.0
13,0,99,3,27.0,7.0
13,0,100,0,10.0,5.0
13,0,101,1,14.0,6.0
13,0,102,2,20.0,7.0
13,0,103,3,11.0,6.0
13,0,104,0,70.0,4.0
13,0,105,1,58.0,8.0
13,0,106,2,102.0,7.0
13,0,107,3,8.0,7.0
13,0,108,0,49.0,6.0
13,0,109,1,46.0,9.0
13,0,110,2,24.0,6.0
13,0,111,3,49.0,6.0
13,0,112,0,0.0,3.0
13,0,113,1,26.0,8.0
13,0,114,2,22.0,6.0
13,0,115,3,12.0,6.0
13,0,116,0,22.0,4.0
13,0,117,1,72.0,6.0
13,0,118,2,44.0,6.0
13,0,119,3,10.0,6.0
13,0,120,0,80.0,6.0
13,0,121,1,46.0,7.0
13,0,122,2,24.0,6.0
13,0,123,3,39.0,6.0
13,0,124,0,5.0,4.0
13,0,125,1,44.0,8.0
13,0,126,2,80.0,6.0
13,0,127,3,12.0,5.0
13,0,128,0,2.0,5.0
13,0,129,1,14.0,6.0
13,0,130,2,42.0,5.0
13,0,131,3,12.0,6.0
13,0,132,0,26.0,3.0
13,0,133,1,18.0,6.0
13,0,134,2,44.0,7.0
13,0,135,3,11.0,7.0
13,0,136,0,91.0,7.0
13,0,137,1,16.0,6.0
13,0,138,2,54.0,7.0
13,0,139,3,10.0,6.0
13,0,140,0,24.0,6.0
13,0,141,1,18.0,5.0
13,0,142,2,18.0,7.0
13,0,143,3,52.0,6.0
13,0,144,0,97.0,5.0
13,0,145,1,40.0,5.0
13,0,146,2,8.0,6.0
13,0,147,3,36.0,8.0
13,0,148,0,119.0,6.0
13,0,149,1,46.0,5.0
13,0,150,2,62.0,7.0
13,0,151,3,30.0,5.0
13,0,152,0,4.0,5.0
13,0,153,1,0.0,5.0
13,0,154,2,16.0,7.0
13,0,155,3,66.0,8.0
13,0,156,0,11.0,6.0
13,0,157,1,106.0,8.0
13,0,158,2,52.0,6.0
13,0,159,3,35.0,5.0
13,0,160,0,31.0,4.0
13,0,161,1,32.0,6.0
13,0,162,2,24.0,6.0
13,0,163,3,19.0,5.0
13,0,164,0,2.0,3.0
13,0,165,1,30.0,8.0
13,0,166,2,26.0,7.0
13,0,167,3,99.0,6.0
13,0,168,0,64.0,5.0
13,0,169,1,54.0,5.0
13,0,170,2,70.0,6.0
13,0,171,3,23.0,7.0
13,0,172,0,13.0,7.0
13,0,173,1,8.0,7.0
13,0,174,2,30.0,6.0
13,0,175,3,45.0,6.0
13,0,176,0,85.0,5.0
13,0,177,1,72.0,5.0
13,0,178,2,26.0,7.0
13,0,179,3,13.0,7.0
13,0,180,0,17.0,4.0
13,0,181,1,28.0,7.0
13,0,182,2,92.0,6.0
13,0,183,3,15.0,5.0
13,0,184,0,11.0,5.0
13,0,185,1,26.0,8.0
13,0,186,2,18.0,6.0
13,0,187,3,79.0,7.0
13,0,188,0,40.0,3.0
13,0,189,1,94.0,6.0
13,0,190,2,10.0,7.0
13,0,191,3,143.0,5.0
13,0,192,0,13.0,7.0
13,0,193,1,28.0,8.0
13,0,194,2,46.0,6.0
13,0,195,3,95.0,6.0
13,0,196,0,39.0,3.0
13,0,197,1,22.0,6.0
13,0,198,2,38.0,6.0
13,0,199,3,93.0,5.0
14,0,0,0,9.0,5.0
14,0,1,1,90.0,6.0
14,0,2,2,58.0,5.0
14,0,3,3,23.0,5.0
14,0,4,0,22.0,5.0
14,0,5,1,18.0,6.0
14,0,6,2,40.0,6.0
14,0,7,3,46.0,5.0
14,0,8,0,19.0,4.0
14,0,9,1,134.0,5.0
14,0,10,2,56.0,5.0
14,0,11,3,34.0,5.0
14,0,12,0,113.0,6.0
14,0,13,1,28.0,5.0
14,0,14,2,16.0,7.0
14,0,15,3,51.0,5.0
14,0,16,0,6.0,3.0
14,0,17,1,50.0,5.0
14,0,18,2,36.0,5.0
14,0,19,3,27.0,6.0
14,0,20,0,27.0,5.0
14,0,21,1,36.0,7.0
14,0,22,2,44.0,5.0
14,0,23,3,95.0,7.0
14,0,24,0,18.0,6.0
14,0,25,1,80.0,8.0
14,0,26,2,48.0,5.0
14,0,27,3,30.0,6.0
14,0,28,0,0.0,6.0
14,0,29,1,14.0,7.0
14,0,30,2,84.0,5.0
14,0,31,3,35.0,8.0
14,0,32,0,53.0,5.0
14,0,33,1,70.0,6.0
14,0,34,2,46.0,7.0
14,0,35,3,50.0,5.0
14,0,36,0,8.0,4.0
14,0,37,1,68.0,8.0
14,0,38,2,48.0,6.0
14,0,39,3,40.0,6.0
14,0,40,0,12.0,5.0
14,0,41,1,30.0,9.0
14,0,42,2,30.0,6.0
14,0,43,3,17.0,5.0
14,0,44,0,13.0,6.0
14,0,45,1,28.0,7.0
14,0,46,2,10.0,6.0
14,0,47,3,27.0,8.0
14,0,48,0,19.0,4.0
14,0,49,1,-2.0,7.0
14,0,50,2,82.0,7.0
14,0,51,3,177.0,6.0
14,0,52,0,9.0,5.0
14,0,53,1,46.0,9.0
14,0,54,2,22.0,7.0
14,0,55,3,57.0,6.0
14,0,56,0,74.0,6.0
14,0,57,1,10.0,7.0
14,0,58,2,10.0,7.0
14,0,59,3,91.0,5.0
14,0,60,0,82.0,6.0
14,0,61,1,20.0,7.0
14,0,62,2,16.0,6.0
14,0,63,3,13.0,8.0
14,0,64,0,67.0,5.0
14,0,65,1,68.0,8.0
14,0,66,2,18.0,5.0
14,0,67,3,32.0,5.0
14,0,68,0,38.0,6.0
14,0,69,1,198.0,8.0
14,0,70,2,18.0,6.0
14,0,71,3,29.0,5.0
14,0,72,0,4.0,6.0
14,0,73,1,42.0,7.0
14,0,74,2,56.0,7.0
14,0,75,3,57.0,6.0
14,0,76,0,22.0,5.0
14,0,77,1,50.0,5.0
14,0,78,2,22.0,7.0
14,0,79,3,6.0,5.0
14,0,80,0,23.0,4.0
14,0,81,1,34.0,5.0
14,0,82,2,14.0,6.0
14,0,83,3,89.0,7.0
14,0,84,0,39.0,5.0
14,0,85,1,36.0,6.0
14,0,86,2,76.0,7.0
14,0,87,3,27.0,6.0
14,0,88,0,53.0,4.0
14,0,89,1,14.0,5.0
14,0,90,2,32.0,6.0
14,0,91,3,6.0,6.0
14,0,92,0,48.0,5.0
14,0,93,1,36.0,7.0
14,0,94,2,66.0,5.0
14,0,95,3,57.0,5.0
14,0,96,0,69.0,5.0
14,0,97,1,56.0,8.0
14,0,98,2,28.0,7.0
14,0,99,3,10.0,7.0
14,0,100,0,56.0,5.0
14,0,101,1,100.0,6.0
14,0,102,2,28.0,7.0
14,0,103,3,26.0,6.0
14,0,104,0,22.0,4.0
14,0,105,1,20.0,8.0
14,0,106,2,38.0,7.0
14,0,107,3,77.0,7.0
14,0,108,0,48.0,6.0
14,0,109,1,8.0,9.0
14,0,110,2,66.0,6.0
14,0,111,3,83.0,6.0
14,0,112,0,1.0,3.0
14,0,113,1,48.0,8.0
14,0,114,2,24.0,6.0
14,0,115,3,45.0,6.0
14,0,116,0,20.0,4.0
14,0,117,1,18.0,6.0
14,0,118,2,2.0,6.0
14,0,119,3,10.0,6.0
14,0,120,0,32.0,6.0
14,0,121,1,28.0,7.0
14,0,122,2,64.0,6.0
14,0,123,3,45.0,6.0
14,0,124,0,0.0,4.0
14,0,125,1,14.0,8.0
14,0,126,2,54.0,6.0
14,0,127,3,3.0,5.0
14,0,128,0,40.0,5.0
14,0,129,1,68.0,6.0
14,0,130,2,58.0,5.0
14,0,131,3,40.0,6.0
14,0,132,0,67.0,3.0
14,0,133,1,28.0,6.0
14,0,134,2,32.0,7.0
14,0,135,3,31.0,7.0
14,0,136,0,9.0,7.0
14,0,137,1,36.0,6.0
14,0,138,2,16.0,7.0
14,0,139,3,24.0,6.0
14,0,140,0,32.0,6.0
14,0,141,1,96.0,5.0
14,0,142,2,68.0,7.0
14,0,143,3,10.0,6.0
14,0,144,0,75.0,5.0
14,0,145,1,26.0,5.0
14,0,146,2,26.0,6.0
14,0,147,3,73.0,8.0
14,0,148,0,28.0,6.0
14,0,149,1,44.0,5.0
14,0,150,2,38.0,7.0
14,0,151,3,89.0,5.0
14,0,152,0,63.0,5.0
14,0,153,1,54.0,5.0
14,0,154,2,34.0,7.0
14,0,155,3,11.0,8.0
14,0,156,0,57.0,6.0
14,0,157,1,50.0,8.0
14,0,158,2,128.0,6.0
14,0,159,3,8.0,5.0
14,0,160,0,14.0,4.0
14,0,161,1,44.0,6.0
14,0,162,2,62.0,6.0
14,0,163,3,101.0,5.0
14,0,164,0,0.0,3.0
14,0,165,1,18.0,8.0
14,0,166,2,52.0,7.0
14,0,167,3,68.0,6.0
14,0,168,0,43.0,5.0
14,0,169,1,8.0,5.0
14,0,170,2,42.0,6.0
14,0,171,3,8.0,7.0
14,0,172,0,14.0,7.0
14,0,173,1,22.0,7.0
14,0,174,2,22.0,6.0
14,0,175,3,0.0,6.0
14,0,176,0,16.0,5.0
14,0,177,1,34.0,5.0
14,0,178,2,14.0,7.0
14,0,179,3,32.0,7.0
14,0,180,0,21.0,4.0
14,0,181,1,36.0,7.0
14,0,182,2,38.0,6.0
14,0,183,3,20.0,5.0
14,0,184,0,32.0,5.0
14,0,185,1,18.0,8.0
14,0,186,2,22.0,6.0
14,0,187,3,23.0,7.0
14,0,188,0,18.0,3.0
14,0,189,1,14.0,6.0
14,0,190,2,56.0,7.0
14,0,191,3,12.0,5.0
14,0,192,0,45.0,7.0
14,0,193,1,68.0,8.0
14,0,194,2,8.0,6.0
14,0,195,3,26.0,6.0
14,0,196,0,42.0,3.0
14,0,197,1,118.0,6.0
14,0,198,2,34.0,6.0
14,0,199,3,65.0,5.0
15,0,0,0,20.0,5.0
15,0,1,1,22.0,6.0
15,0,2,2,24.0,5.0
15,0,3,3,17.0,5.0
15,0,4,0,26.0,5.0
15,0,5,1,18.0,6.0
15,0,6,2,40.0,6.0
15,0,7,3,11.0,5.0
15,0,8,0,32.0,4.0
15,0,9,1,66.0,5.0
15,0,10,2,60.0,5.0
15,0,11,3,65.0,5.0
15,0,12,0,60.0,6.0
15,0,13,1,108.0,5.0
15,0,14,2,34.0,7.0
15,0,15,3,18.0,5.0
15,0,16,0,54.0,3.0
15,0,17,1,16.0,5.0
15,0,18,2,34.0,5.0
15,0,19,3,11.0,6.0
15,0,20,0,97.0,5.0
15,0,21,1,70.0,7.0
15,0,22,2,132.0,5.0
15,0,23,3,32.0,7.0
15,0,24,0,219.0,6.0
15,0,25,1,66.0,8.0
15,0,26,2,48.0,5.0
15,0,27,3,7.0,6.0
15,0,28,0,14.0,6.0
15,0,29,1,48.0,7.0
15,0,30,2,72.0,5.0
15,0,31,3,49.0,8.0
15,0,32,0,26.0,5.0
15,0,33,1,28.0,6.0
15,0,34,2,10.0,7.0
15,0,35,3,11.0,5.0
15,0,36,0,49.0,4.0
15,0,37,1,42.0,8.0
15,0,38,2,38.0,6.0
15,0,39,3,14.0,6.0
15,0,40,0,115.0,5.0
15,0,41,1,44.0,9.0
15,0,42,2,66.0,6.0
15,0,43,3,17.0,5.0
15,0,44,0,18.0,6.0
15,0,45,1,96.0,7.0
15,0,46,2,26.0,6.0
15,0,47,3,61.0,8.0
15,0,48,0,14.0,4.0
15,0,49,1,22.0,7.0
15,0,50,2,24.0,7.0
15,0,51,3,55.0,6.0
15,0,52,0,13.0,5.0
15,0,53,1,42.0,9.0
15,0,54,2,6.0,7.0
15,0,55,3,9.0,6.0
15,0,56,0,85.0,6.0
15,0,57,1,20.0,7.0
15,0,58,2,18.0,7.0
15,0,59,3,15.0,5.0
15,0,60,0,144.0,6.0
15,0,61,1,142.0,7.0
15,0,62,2,42.0,6.0
15,0,63,3,17.0,8.0
15,0,64,0,8.0,5.0
15,0,65,1,24.0,8.0
15,0,66,2,76.0,5.0
15,0,67,3,39.0,5.0
15,0,68,0,112.0,6.0
15,0,69,1,92.0,8.0
15,0,70,2,44.0,6.0
15,0,71,3,26.0,5.0
15,0,72,0,28.0,6.0
15,0,73,1,8.0,7.0
15,0,74,2,8.0,7.0
15,0,75,3,37.0,6.0
15,0,76,0,16.0,5.0
15,0,77,1,66.0,5.0
15,0,78,2,14.0,7.0
15,0,79,3,21.0,5.0
15,0,80,0,57.0,4.0
15,0,81,1,18.0,5.0
15,0,82,2,52.0,6.0
15,0,83,3,28.0,7.0
15,0,84,0,40.0,5.0
15,0,85,1,28.0,6.0
15,0,86,2,24.0,7.0
15,0,87,3,4.0,6.0
15,0,88,0,22.0,4.0
15,0,89,1,66.0,5.0
15,0,90,2,52.0,6.0
15,0,91,3,83.0,6.0
15,0,92,0,38.0,5.0
15,0,93,1,2.0,7.0
15,0,94,2,42.0,5.0
15,0,95,3,4.0,5.0
15,0,96,0,1.0,5.0
15,0,97,1,10.0,8.0
15,0,98,2,24.0,7.0
15,0,99,3,81.0,7.0
15,0,100,0,4.0,5.0
15,0,101,1,92.0,6.0
15,0,102,2,84.0,7.0
15,0,103,3,40.0,6.0
15,0,104,0,59.0,4.0
15,0,105,1,34.0,8.0
15,0,106,2,118.0,7.0
15,0,107,3,14.0,7.0
15,0,108,0,127.0,6.0
15,0,109,1,130.0,9.0
15,0,110,2,20.0,6.0
15,0,111,3,33.0,6.0
15,0,112,0,17.0,3.0
15,0,113,1,6.0,8.0
15,0,114,2,8.0,6.0
15,0,115,3,13.0,6.0
15,0,116,0,11.0,4.0
15,0,117,1,62.0,6.0
15,0,118,2,0.0,6.0
15,0,119,3,41.0,6.0
15,0,120,0,18.0,6.0
15,0,121,1,10.0,7.0
15,0,122,2,68.0,6.0
15,0,123,3,41.0,6.0
15,0,124,0,72.0,4.0
15,0,125,1,70.0,8.0
15,0,126,2,30.0,6.0
15,0,127,3,18.0,5.0
15,0,128,0,39.0,5.0
15,0,129,1,94.0,6.0
15,0,130,2,80.0,5.0
15,0,131,3,8.0,6.0
15,0,132,0,47.0,3.0
15,0,133,1,16.0,6.0
15,0,134,2,24.0,7.0
15,0,135,3,65.0,7.0
15,0,136,0,6.0,7.0
15,0,137,1,50.0,6.0
15,0,138,2,56.0,7.0
15,0,139,3,67.0,6.0
15,0,140,0,10.0,6.0
15,0,141,1,38.0,5.0
15,0,142,2,32.0,7.0
15,0,143,3,28.0,6.0
15,0,144,0,24.0,5.0
15,0,145,1,42.0,5.0
15,0,146,2,18.0,6.0
15,0,147,3,13.0,8.0
15,0,148,0,26.0,6.0
15,0,149,1,4.0,5.0
15,0,150,2,20.0,7.0
15,0,151,3,23.0,5.0
15,0,152,0,18.0,5.0
15,0,153,1,10.0,5.0
15,0,154,2,34.0,7.0
15,0,155,3,12.0,8.0
15,0,156,0,10.0,6.0
15,0,157,1,56.0,8.0
15,0,158,2,30.0,6.0
15,0,159,3,9.0,5.0
15,0,160,0,70.0,4.0
15,0,161,1,2.0,6.0
15,0,162,2,148.0,6.0
15,0,163,3,29.0,5.0
15,0,164,0,49.0,3.0
15,0,165,1,18.0,8.0
15,0,166,2,34.0,7.0
15,0,167,3,23.0,6.0
15,0,168,0,20.0,5.0
15,0,169,1,52.0,5.0
15,0,170,2,96.0,6.0
15,0,171,3,33.0,7.0
15,0,172,0,27.0,7.0
15,0,173,1,18.0,7.0
15,0,174,2,16.0,6.0
15,0,175,3,58.0,6.0
15,0,176,0,21.0,5.0
15,0,177,1,10.0,5.0
15,0,178,2,8.0,7.0
15,0,179,3,13.0,7.0
15,0,180,0,46.0,4.0
15,0,181,1,48.0,7.0
15,0,182,2,14.0,6.0
15,0,183,3,45.0,5.0
15,0,184,0,97.0,5.0
15,0,185,1,42.0,8.0
15,0,186,2,46.0,6.0
15,0,187,3,19.0,7.0
15,0,188,0,78.0,3.0
15,0,189,1,76.0,6.0
15,0,190,2,94.0,7.0
15,0,191,3,42.0,5.0
15,0,192,0,13.0,7.0
15,0,193,1,24.0,8.0
15,0,194,2,44.0,6.0
15,0,195,3,58.0,6.0
15,0,196,0,21.0,3.0
15,0,197,1,8.0,6.0
15,0,198,2,82.0,6.0
15,0,199,3,23.0,5.0
16,0,0,0,118.0,5.0
16,0,1,1,6.0,6.0
16,0,2,2,94.0,5.0
16,0,3,3,29.0,5.0
16,0,4,0,9.0,5.0
16,0,5,1,32.0,6.0
16,0,6,2,74.0,6.0
16,0,7,3,33.0,5.0
16,0,8,0,2.0,4.0
16,0,9,1,80.0,5.0
16,0,10,2,10.0,5.0
16,0,11,3,91.0,5.0
16,0,12,0,30.0,6.0
16,0,13,1,34.0,5.0
16,0,14,2,8.0,7.0
16,0,15,3,22.0,5.0
16,0,16,0,61.0,3.0
16,0,17,1,52.0,5.0
16,0,18,2,108.0,5.0
16,0,19,3,65.0,6.0
16,0,20,0,16.0,5.0
16,0,21,1,102.0,7.0
16,0,22,2,34.0,5.0
16,0,23,3,8.0,7.0
16,0,24,0,16.0,6.0
16,0,25,1,52.0,8.0
16,0,26,2,22.0,5.0
16,0,27,3,16.0,6.0
16,0,28,0,15.0,6.0
16,0,29,1,48.0,7.0
16,0,30,2,28.0,5.0
16,0,31,3,11.0,8.0
16,0,32,0,31.0,5.0
16,0,33,1,140.0,6.0
16,0,34,2,16.0,7.0
16,0,35,3,29.0,5.0
16,0,36,0,2.0,4.0
16,0,37,1,24.0,8.0
16,0,38,2,180.0,6.0
16,0,39,3,28.0,6.0
16,0,40,0,32.0,5.0
16,0,41,1,150.0,9.0
16,0,42,2,166.0,6.0
16,0,43,3,15.0,5.0
16,0,44,0,40.0,6.0
16,0,45,1,20.0,7.0
16,0,46,2,12.0,6.0
16,0,47,3,30.0,8.0
16,0,48,0,11.0,4.0
16,0,49,1,86.0,7.0
16,0,50,2,32.0,7.0
16,0,51,3,26.0,6.0
16,0,52,0,59.0,5.0
16,0,53,1,92.0,9.0
16,0,54,2,12.0,7.0
16,0,55,3,51.0,6.0
16,0,56,0,27.0,6.0
16,0,57,1,16.0,7.0
16,0,58,2,28.0,7.0
16,0,59,3,20.0,5.0
16,0,60,0,24.0,6.0
16,0,61,1,20.0,7.0
16,0,62,2,26.0,6.0
16,0,63,3,45.0,8.0
16,0,64,0,11.0,5.0
16,0,65,1,36.0,8.0
16,0,66,2,22.0,5.0
16,0,67,3,14.0,5.0
16,0,68,0,25.0,6.0
16,0,69,1,60.0,8.0
16,0,70,2,36.0,6.0
16,0,71,3,50.0,5.0
16,0,72,0,36.0,6.0
16,0,73,1,198.0,7.0
16,0,74,2,48.0,7.0
16,0,75,3,83.0,6.0
16,0,76,0,-2.0,5.0
16,0,77,1,92.0,5.0
16,0,78,2,44.0,7.0
16,0,79,3,50.0,5.0
16,0,80,0,17.0,4.0
16,0,81,1,96.0,5.0
16,0,82,2,50.0,6.0
16,0,83,3,29.0,7.0
16,0,84,0,12.0,5.0
16,0,85,1,20.0,6.0
16,0,86,2,18.0,7.0
16,0,87,3,65.0,6.0
16,0,88,0,30.0,4.0
16,0,89,1,22.0,5.0
16,0,90,2,26.0,6.0
16,0,91,3,97.0,6.0
16,0,92,0,56.0,5.0
16,0,93,1,22.0,7.0
16,0,94,2,110.0,5.0
16,0,95,3,8.0,5.0
16,0,96,0,22.0,5.0
16,0,97,1,16.0,8.0
16,0,98,2,28.0,7.0
16,0,99,3,19.0,7.0
16,0,100,0,81.0,5.0
16,0,101,1,20.0,6.0
16,0,102,2,32.0,7.0
16,0,103,3,41.0,6.0
16,0,104,0,77.0,4.0
16,0,105,1,90.0,8.0
16,0,106,2,22.0,7.0
16,0,107,3,15.0,7.0
16,0,108,0,36.0,6.0
16,0,109,1,20.0,9.0
16,0,110,2,24.0,6.0
16,0,111,3,11.0,6.0
16,0,112,0,28.0,3.0
16,0,113,1,10.0,8.0
16,0,114,2,20.0,6.0
16,0,115,3,105.0,6.0
16,0,116,0,6.0,4.0
16,0,117,1,46.0,6.0
16,0,118,2,56.0,6.0
16,0,119,3,10.0,6.0
16,0,120,0,26.0,6.0
16,0,121,1,14.0,7.0
16,0,122,2,42.0,6.0
16,0,123,3,43.0,6.0
16,0,124,0,1.0,4.0
16,0,125,1,28.0,8.0
16,0,126,2,44.0,6.0
16,0,127,3,23.0,5.0
16,0,128,0,57.0,5.0
16,0,129,1,64.0,6.0
16,0,130,2,34.0,5.0
16,0,131,3,65.0,6.0
16,0,132,0,26.0,3.0
16,0,133,1,50.0,6.0
16,0,134,2,74.0,7.0
16,0,135,3,36.0,7.0
16,0,136,0,23.0,7.0
16,0,137,1,10.0,6.0
16,0,138,2,2.0,7.0
16,0,139,3,50.0,6.0
16,0,140,0,28.0,6.0
16,0,141,1,74.0,5.0
16,0,142,2,44.0,7.0
16,0,143,3,38.0,6.0
16,0,144,0,15.0,5.0
16,0,145,1,18.0,5.0
16,0,146,2,32.0,6.0
16,0,147,3,66.0,8.0
16,0,148,0,17.0,6.0
16,0,149,1,54.0,5.0
16,0,150,2,92.0,7.0
16,0,151,3,19.0,5.0
16,0,152,0,34.0,5.0
16,0,153,1,122.0,5.0
16,0,154,2,12.0,7.0
16,0,155,3,26.0,8.0
16,0,156,0,2.0,6.0
16,0,157,1,20.0,8.0
16,0,158,2,58.0,6.0
16,0,159,3,67.0,5.0
16,0,160,0,14.0,4.0
16,0,161,1,20.0,6.0
16,0,162,2,20.0,6.0
16,0,163,3,27.0,5.0
16,0,164,0,5.0,3.0
16,0,165,1,38.0,8.0
16,0,166,2,32.0,7.0
16,0,167,3,28.0,6.0
16,0,168,0,1.0,5.0
16,0,169,1,10.0,5.0
16,0,170,2,44.0,6.0
16,0,171,3,31.0,7.0
16,0,172,0,56.0,7.0
16,0,173,1,24.0,7.0
16,0,174,2,26.0,6.0
16,0,175,3,34.0,6.0
16,0,176,0,49.0,5.0
16,0,177,1,30.0,5.0
16,0,178,2,26.0,7.0
16,0,179,3,11.0,7.0
16,0,180,0,17.0,4.0
16,0,181,1,18.0,7.0
16,0,182,2,8.0,6.0
16,0,183,3,13.0,5.0
16,0,184,0,15.0,5.0
16,0,185,1,108.0,8.0
16,0,186,2,118.0,6.0
16,0,187,3,41.0,7.0
16,0,188,0,4.0,3.0
16,0,189,1,56.0,6.0
16,0,190,2,34.0,7.0
16,0,191,3,47.0,5.0
16,0,192,0,26.0,7.0
16,0,193,1,26.0,8.0
16,0,194,2,42.0,6.0
16,0,195,3,25.0,6.0
16,0,196,0,29.0,3.0
16,0,197,1,12.0,6.0
16,0,198,2,68.0,6.0
16,0,199,3,37.0,5.0
17,0,0,0,26.0,5.0
17,0,1,1,2.0,6.0
17,0,2,2,28.0,5.0
17,0,3,3,51.0,5.0
17,0,4,0,107.0,5.0
17,0,5,1,2.0,6.0
17,0,6,2,38.0,6.0
17,0,7,3,28.0,5.0
17,0,8,0,87.0,4.0
17,0,9,1,58.0,5.0
17,0,10,2,26.0,5.0
17,0,11,3,46.0,5.0
17,0,12,0,54.0,6.0
17,0,13,1,30.0,5.0
17,0,14,2,30.0,7.0
17,0,15,3,55.0,5.0
17,0,16,0,4.0,3.0
17,0,17,1,66.0,5.0
17,0,18,2,32.0,5.0
17,0,19,3,6.0,6.0
17,0,20,0,48.0,5.0
17,0,21,1,6.0,7.0
17,0,22,2,204.0,5.0
17,0,23,3,36.0,7.0
17,0,24,0,163.0,6.0
17,0,25,1,16.0,8.0
17,0,26,2,112.0,5.0
17,0,27,3,61.0,6.0
17,0,28,0,42.0,6.0
17,0,29,1,60.0,7.0
17,0,30,2,24.0,5.0
17,0,31,3,20.0,8.0
17,0,32,0,6.0,5.0
17,0,33,1,18.0,6.0
17,0,34,2,18.0,7.0
17,0,35,3,77.0,5.0
17,0,36,0,85.0,4.0
17,0,37,1,28.0,8.0
17,0,38,2,38.0,6.0
17,0,39,3,6.0,6.0
17,0,40,0,43.0,5.0
17,0,41,1,148.0,9.0
17,0,42,2,74.0,6.0
17,0,43,3,31.0,5.0
17,0,44,0,51.0,6.0
17,0,45,1,38.0,7.0
17,0,46,2,88.0,6.0
17,0,47,3,2.0,8.0
17,0,48,0,0.0,4.0
17,0,49,1,42.0,7.0
17,0,50,2,26.0,7.0
17,0,51,3,81.0,6.0
17,0,52,0,6.0,5.0
17,0,53,1,40.0,9.0
17,0,54,2,14.0,7.0
17,0,55,3,12.0,6.0
17,0,56,0,36.0,6.0
17,0,57,1,16.0,7.0
17,0,58,2,18.0,7.0
17,0,59,3,44.0,5.0
17,0,60,0,56.0,6.0
17,0,61,1,134.0,7.0
17,0,62,2,24.0,6.0
17,0,63,3,35.0,8.0
17,0,64,0,47.0,5.0
17,0,65,1,32.0,8.0
17,0,66,2,82.0,5.0
17,0,67,3,24.0,5.0
17,0,68,0,14.0,6.0
17,0,69,1,36.0,8.0
17,0,70,2,82.0,6.0
17,0,71,3,22.0,5.0
17,0,72,0,21.0,6.0
17,0,73,1,90.0,7.0
17,0,74,2,68.0,7.0
17,0,75,3,24.0,6.0
17,0,76,0,60.0,5.0
17,0,77,1,28.0,5.0
17,0,78,2,46.0,7.0
17,0,79,3,85.0,5.0
17,0,80,0,26.0,4.0
17,0,81,1,18.0,5.0
17,0,82,2,28.0,6.0
17,0,83,3,5.0,7.0
17,0,84,0,56.0,5.0
17,0,85,1,38.0,6.0
17,0,86,2,8.0,7.0
17,0,87,3,37.0,6.0
17,0,88,0,9.0,4.0
17,0,89,1,40.0,5.0
