subject,block,trial,task,regret,mb_dist
4,2,16,0,4.0,3.0
4,2,17,1,24.0,2.0
4,2,18,2,26.0,6.0
4,2,19,3,6.0,5.0
4,2,20,0,2.0,3.0
4,2,21,1,40.0,2.0
4,2,22,2,40.0,6.0
4,2,23,3,26.0,5.0
4,2,24,0,2.0,3.0
4,2,25,1,60.0,2.0
4,2,26,2,50.0,6.0
4,2,27,3,24.0,5.0
4,2,28,0,2.0,3.0
4,2,29,1,14.0,2.0
4,2,30,2,8.0,6.0
4,2,31,3,14.0,5.0
4,2,32,0,2.0,3.0
4,2,33,1,16.0,2.0
4,2,34,2,136.0,6.0
4,2,35,3,10.0,5.0
4,2,36,0,2.0,3.0
4,2,37,1,24.0,2.0
4,2,38,2,52.0,6.0
4,2,39,3,4.0,5.0
4,2,40,0,6.0,3.0
4,2,41,1,26.0,2.0
4,2,42,2,90.0,6.0
4,2,43,3,42.0,5.0
4,2,44,0,2.0,3.0
4,2,45,1,46.0,2.0
4,2,46,2,60.0,6.0
4,2,47,3,4.0,5.0
4,2,48,0,2.0,3.0
4,2,49,1,48.0,2.0
4,2,50,2,12.0,6.0
4,2,51,3,18.0,5.0
4,2,52,0,2.0,3.0
4,2,53,1,18.0,2.0
4,2,54,2,34.0,6.0
4,2,55,3,4.0,5.0
4,2,56,0,2.0,3.0
4,2,57,1,48.0,2.0
4,2,58,2,30.0,6.0
4,2,59,3,2.0,5.0
4,2,60,0,2.0,3.0
4,2,61,1,4.0,2.0
4,2,62,2,90.0,6.0
4,2,63,3,8.0,5.0
4,2,64,0,2.0,3.0
4,2,65,1,62.0,2.0
4,2,66,2,52.0,6.0
4,2,67,3,4.0,5.0
4,2,68,0,2.0,3.0
4,2,69,1,48.0,2.0
4,2,70,2,82.0,6.0
4,2,71,3,20.0,5.0
4,2,72,0,2.0,3.0
4,2,73,1,4.0,2.0
4,2,74,2,28.0,6.0
4,2,75,3,6.0,5.0
4,2,76,0,2.0,3.0
4,2,77,1,4.0,2.0
4,2,78,2,46.0,6.0
4,2,79,3,2.0,5.0
4,2,80,0,14.0,3.0
4,2,81,1,26.0,2.0
4,2,82,2,46.0,6.0
4,2,83,3,6.0,5.0
4,2,84,0,2.0,3.0
4,2,85,1,4.0,2.0
4,2,86,2,30.0,6.0
4,2,87,3,2.0,5.0
4,2,88,0,2.0,3.0
4,2,89,1,26.0,2.0
4,2,90,2,30.0,6.0
4,2,91,3,12.0,5.0
4,2,92,0,2.0,3.0
4,2,93,1,32.0,2.0
4,2,94,2,64.0,6.0
4,2,95,3,10.0,5.0
4,2,96,0,2.0,3.0
4,2,97,1,52.0,2.0
4,2,98,2,38.0,6.0
4,2,99,3,24.0,5.0
4,3,0,0,4.0,2.0
4,3,1,1,6.0,2.0
4,3,2,2,2.0,4.0
4,3,3,3,16.0,4.0
4,3,4,0,2.0,2.0
4,3,5,1,12.0,2.0
4,3,6,2,12.0,4.0
4,3,7,3,8.0,4.0
4,3,8,0,2.0,2.0
4,3,9,1,6.0,2.0
4,3,10,2,54.0,4.0
4,3,11,3,20.0,4.0
4,3,12,0,20.0,2.0
4,3,13,1,10.0,2.0
4,3,14,2,22.0,4.0
4,3,15,3,46.0,4.0
4,3,16,0,4.0,2.0
4,3,17,1,16.0,2.0
4,3,18,2,16.0,4.0
4,3,19,3,44.0,4.0
4,3,20,0,4.0,2.0
4,3,21,1,18.0,2.0
4,3,22,2,54.0,4.0
4,3,23,3,4.0,4.0
4,3,24,0,16.0,2.0
4,3,25,1,4.0,2.0
4,3,26,2,18.0,4.0
4,3,27,3,6.0,4.0
4,3,28,0,8.0,2.0
4,3,29,1,4.0,2.0
4,3,30,2,12.0,4.0
4,3,31,3,4.0,4.0
4,3,32,0,2.0,2.0
4,3,33,1,4.0,2.0
4,3,34,2,28.0,4.0
4,3,35,3,4.0,4.0
4,3,36,0,2.0,2.0
4,3,37,1,12.0,2.0
4,3,38,2,12.0,4.0
4,3,39,3,4.0,4.0
4,3,40,0,2.0,2.0
4,3,41,1,2.0,2.0
4,3,42,2,32.0,4.0
4,3,43,3,4.0,4.0
4,3,44,0,8.0,2.0
4,3,45,1,20.0,2.0
4,3,46,2,24.0,4.0
4,3,47,3,8.0,4.0
4,3,48,0,4.0,2.0
4,3,49,1,10.0,2.0
4,3,50,2,8.0,4.0
4,3,51,3,4.0,4.0
4,3,52,0,2.0,2.0
4,3,53,1,38.0,2.0
4,3,54,2,78.0,4.0
4,3,55,3,4.0,4.0
4,3,56,0,6.0,2.0
4,3,57,1,16.0,2.0
4,3,58,2,4.0,4.0
4,3,59,3,4.0,4.0
4,3,60,0,2.0,2.0
4,3,61,1,2.0,2.0
4,3,62,2,28.0,4.0
4,3,63,3,8.0,4.0
4,3,64,0,6.0,2.0
4,3,65,1,2.0,2.0
4,3,66,2,24.0,4.0
4,3,67,3,6.0,4.0
4,3,68,0,2.0,2.0
4,3,69,1,16.0,2.0
4,3,70,2,46.0,4.0
4,3,71,3,4.0,4.0
4,3,72,0,2.0,2.0
4,3,73,1,2.0,2.0
4,3,74,2,64.0,4.0
4,3,75,3,52.0,4.0
4,3,76,0,12.0,2.0
4,3,77,1,10.0,2.0
4,3,78,2,28.0,4.0
4,3,79,3,2.0,4.0
4,3,80,0,4.0,2.0
4,3,81,1,2.0,2.0
4,3,82,2,20.0,4.0
4,3,83,3,10.0,4.0
4,3,84,0,2.0,2.0
4,3,85,1,16.0,2.0
4,3,86,2,30.0,4.0
4,3,87,3,4.0,4.0
4,3,88,0,8.0,2.0
4,3,89,1,2.0,2.0
4,3,90,2,2.0,4.0
4,3,91,3,2.0,4.0
4,3,92,0,2.0,2.0
4,3,93,1,14.0,2.0
4,3,94,2,66.0,4.0
4,3,95,3,8.0,4.0
4,3,96,0,2.0,2.0
4,3,97,1,10.0,2.0
4,3,98,2,40.0,4.0
4,3,99,3,2.0,4.0
4,4,0,0,20.0,5.0
4,4,1,1,2.0,2.0
4,4,2,2,12.0,5.0
4,4,3,3,16.0,2.0
4,4,4,0,12.0,5.0
4,4,5,1,6.0,2.0
4,4,6,2,42.0,5.0
4,4,7,3,16.0,2.0
4,4,8,0,50.0,5.0
4,4,9,1,6.0,2.0
4,4,10,2,28.0,5.0
4,4,11,3,68.0,2.0
4,4,12,0,78.0,5.0
4,4,13,1,8.0,2.0
4,4,14,2,14.0,5.0
4,4,15,3,10.0,2.0
4,4,16,0,68.0,5.0
4,4,17,1,2.0,2.0
4,4,18,2,14.0,5.0
4,4,19,3,6.0,2.0
4,4,20,0,8.0,5.0
4,4,21,1,26.0,2.0
4,4,22,2,14.0,5.0
4,4,23,3,16.0,2.0
4,4,24,0,8.0,5.0
4,4,25,1,2.0,2.0
4,4,26,2,4.0,5.0
4,4,27,3,14.0,2.0
4,4,28,0,10.0,5.0
4,4,29,1,14.0,2.0
4,4,30,2,32.0,5.0
4,4,31,3,2.0,2.0
4,4,32,0,10.0,5.0
4,4,33,1,8.0,2.0
4,4,34,2,6.0,5.0
4,4,35,3,4.0,2.0
4,4,36,0,4.0,5.0
4,4,37,1,10.0,2.0
4,4,38,2,18.0,5.0
4,4,39,3,2.0,2.0
4,4,40,0,20.0,5.0
4,4,41,1,8.0,2.0
4,4,42,2,4.0,5.0
4,4,43,3,2.0,2.0
4,4,44,0,76.0,5.0
4,4,45,1,2.0,2.0
4,4,46,2,16.0,5.0
4,4,47,3,4.0,2.0
4,4,48,0,26.0,5.0
4,4,49,1,2.0,2.0
4,4,50,2,26.0,5.0
4,4,51,3,2.0,2.0
4,4,52,0,26.0,5.0
4,4,53,1,2.0,2.0
4,4,54,2,2.0,5.0
4,4,55,3,2.0,2.0
4,4,56,0,24.0,5.0
4,4,57,1,2.0,2.0
4,4,58,2,14.0,5.0
4,4,59,3,2.0,2.0
4,4,60,0,20.0,5.0
4,4,61,1,2.0,2.0
4,4,62,2,48.0,5.0
4,4,63,3,2.0,2.0
4,4,64,0,10.0,5.0
4,4,65,1,2.0,2.0
4,4,66,2,8.0,5.0
4,4,67,3,2.0,2.0
4,4,68,0,12.0,5.0
4,4,69,1,2.0,2.0
4,4,70,2,24.0,5.0
4,4,71,3,2.0,2.0
4,4,72,0,20.0,5.0
4,4,73,1,2.0,2.0
4,4,74,2,32.0,5.0
4,4,75,3,2.0,2.0
4,4,76,0,4.0,5.0
4,4,77,1,2.0,2.0
4,4,78,2,2.0,5.0
4,4,79,3,2.0,2.0
4,4,80,0,2.0,5.0
4,4,81,1,2.0,2.0
4,4,82,2,2.0,5.0
4,4,83,3,12.0,2.0
4,4,84,0,18.0,5.0
4,4,85,1,2.0,2.0
4,4,86,2,14.0,5.0
4,4,87,3,2.0,2.0
4,4,88,0,6.0,5.0
4,4,89,1,2.0,2.0
4,4,90,2,2.0,5.0
4,4,91,3,2.0,2.0
4,4,92,0,12.0,5.0
4,4,93,1,2.0,2.0
4,4,94,2,2.0,5.0
4,4,95,3,2.0,2.0
4,4,96,0,6.0,5.0
4,4,97,1,2.0,2.0
4,4,98,2,20.0,5.0
4,4,99,3,2.0,2.0
5,0,0,0,2.0,1.0
5,0,1,1,44.0,2.0
5,0,2,2,30.0,6.0
5,0,3,3,6.0,1.0
5,0,4,0,2.0,1.0
5,0,5,1,26.0,2.0
5,0,6,2,106.0,6.0
5,0,7,3,2.0,1.0
5,0,8,0,4.0,1.0
5,0,9,1,20.0,2.0
5,0,10,2,28.0,6.0
5,0,11,3,4.0,1.0
5,0,12,0,2.0,1.0
5,0,13,1,10.0,2.0
5,0,14,2,10.0,6.0
5,0,15,3,16.0,1.0
5,0,16,0,2.0,1.0
5,0,17,1,12.0,2.0
5,0,18,2,16.0,6.0
5,0,19,3,8.0,1.0
5,0,20,0,2.0,1.0
5,0,21,1,18.0,2.0
5,0,22,2,12.0,6.0
5,0,23,3,6.0,1.0
5,0,24,0,2.0,1.0
5,0,25,1,22.0,2.0
5,0,26,2,8.0,6.0
5,0,27,3,4.0,1.0
5,0,28,0,4.0,1.0
5,0,29,1,106.0,2.0
5,0,30,2,16.0,6.0
5,0,31,3,4.0,1.0
5,0,32,0,2.0,1.0
5,0,33,1,14.0,2.0
5,0,34,2,2.0,6.0
5,0,35,3,22.0,1.0
5,0,36,0,2.0,1.0
5,0,37,1,6.0,2.0
5,0,38,2,2.0,6.0
5,0,39,3,4.0,1.0
5,0,40,0,2.0,1.0
5,0,41,1,4.0,2.0
5,0,42,2,6.0,6.0
5,0,43,3,6.0,1.0
5,0,44,0,4.0,1.0
5,0,45,1,12.0,2.0
5,0,46,2,2.0,6.0
5,0,47,3,6.0,1.0
5,0,48,0,4.0,1.0
5,0,49,1,2.0,2.0
5,0,50,2,24.0,6.0
5,0,51,3,2.0,1.0
5,0,52,0,4.0,1.0
5,0,53,1,6.0,2.0
5,0,54,2,2.0,6.0
5,0,55,3,2.0,1.0
5,0,56,0,2.0,1.0
5,0,57,1,8.0,2.0
5,0,58,2,2.0,6.0
5,0,59,3,2.0,1.0
5,0,60,0,2.0,1.0
5,0,61,1,8.0,2.0
5,0,62,2,2.0,6.0
5,0,63,3,2.0,1.0
5,0,64,0,2.0,1.0
5,0,65,1,4.0,2.0
5,0,66,2,22.0,6.0
5,0,67,3,2.0,1.0
5,0,68,0,2.0,1.0
5,0,69,1,6.0,2.0
5,0,70,2,10.0,6.0
5,0,71,3,2.0,1.0
5,0,72,0,4.0,1.0
5,0,73,1,18.0,2.0
5,0,74,2,2.0,6.0
5,0,75,3,2.0,1.0
5,0,76,0,12.0,1.0
5,0,77,1,6.0,2.0
5,0,78,2,2.0,6.0
5,0,79,3,2.0,1.0
5,0,80,0,2.0,1.0
5,0,81,1,8.0,2.0
5,0,82,2,64.0,6.0
5,0,83,3,2.0,1.0
5,0,84,0,2.0,1.0
5,0,85,1,4.0,2.0
5,0,86,2,44.0,6.0
5,0,87,3,2.0,1.0
5,0,88,0,2.0,1.0
5,0,89,1,4.0,2.0
5,0,90,2,2.0,6.0
5,0,91,3,2.0,1.0
5,0,92,0,6.0,1.0
5,0,93,1,2.0,2.0
5,0,94,2,2.0,6.0
5,0,95,3,2.0,1.0
5,0,96,0,2.0,1.0
5,0,97,1,4.0,2.0
5,0,98,2,2.0,6.0
5,0,99,3,2.0,1.0
5,1,0,0,12.0,2.0
5,1,1,1,76.0,3.0
5,1,2,2,16.0,1.0
5,1,3,3,22.0,4.0
5,1,4,0,2.0,2.0
5,1,5,1,54.0,3.0
5,1,6,2,4.0,1.0
5,1,7,3,4.0,4.0
5,1,8,0,40.0,2.0
5,1,9,1,120.0,3.0
5,1,10,2,2.0,1.0
5,1,11,3,10.0,4.0
5,1,12,0,12.0,2.0
5,1,13,1,26.0,3.0
5,1,14,2,32.0,1.0
5,1,15,3,30.0,4.0
5,1,16,0,2.0,2.0
5,1,17,1,22.0,3.0
5,1,18,2,2.0,1.0
5,1,19,3,34.0,4.0
5,1,20,0,22.0,2.0
5,1,21,1,186.0,3.0
5,1,22,2,2.0,1.0
5,1,23,3,8.0,4.0
5,1,24,0,2.0,2.0
5,1,25,1,94.0,3.0
5,1,26,2,2.0,1.0
5,1,27,3,86.0,4.0
5,1,28,0,4.0,2.0
5,1,29,1,50.0,3.0
5,1,30,2,2.0,1.0
5,1,31,3,10.0,4.0
5,1,32,0,2.0,2.0
5,1,33,1,96.0,3.0
5,1,34,2,2.0,1.0
5,1,35,3,12.0,4.0
5,1,36,0,2.0,2.0
5,1,37,1,20.0,3.0
5,1,38,2,2.0,1.0
5,1,39,3,2.0,4.0
5,1,40,0,4.0,2.0
5,1,41,1,30.0,3.0
5,1,42,2,2.0,1.0
5,1,43,3,10.0,4.0
5,1,44,0,4.0,2.0
5,1,45,1,4.0,3.0
5,1,46,2,4.0,1.0
5,1,47,3,6.0,4.0
5,1,48,0,6.0,2.0
5,1,49,1,186.0,3.0
5,1,50,2,2.0,1.0
5,1,51,3,10.0,4.0
5,1,52,0,2.0,2.0
5,1,53,1,4.0,3.0
5,1,54,2,4.0,1.0
5,1,55,3,4.0,4.0
5,1,56,0,4.0,2.0
5,1,57,1,58.0,3.0
5,1,58,2,6.0,1.0
5,1,59,3,4.0,4.0
5,1,60,0,2.0,2.0
5,1,61,1,14.0,3.0
5,1,62,2,2.0,1.0
5,1,63,3,12.0,4.0
5,1,64,0,4.0,2.0
5,1,65,1,298.0,3.0
5,1,66,2,2.0,1.0
5,1,67,3,10.0,4.0
5,1,68,0,14.0,2.0
5,1,69,1,34.0,3.0
5,1,70,2,2.0,1.0
5,1,71,3,8.0,4.0
5,1,72,0,14.0,2.0
5,1,73,1,6.0,3.0
5,1,74,2,2.0,1.0
5,1,75,3,4.0,4.0
5,1,76,0,20.0,2.0
5,1,77,1,176.0,3.0
5,1,78,2,2.0,1.0
5,1,79,3,6.0,4.0
5,1,80,0,2.0,2.0
5,1,81,1,72.0,3.0
5,1,82,2,2.0,1.0
5,1,83,3,6.0,4.0
5,1,84,0,2.0,2.0
5,1,85,1,22.0,3.0
5,1,86,2,2.0,1.0
5,1,87,3,4.0,4.0
5,1,88,0,2.0,2.0
5,1,89,1,280.0,3.0
5,1,90,2,2.0,1.0
5,1,91,3,4.0,4.0
5,1,92,0,8.0,2.0
5,1,93,1,8.0,3.0
5,1,94,2,2.0,1.0
5,1,95,3,4.0,4.0
5,1,96,0,16.0,2.0
5,1,97,1,18.0,3.0
5,1,98,2,2.0,1.0
5,1,99,3,12.0,4.0
5,2,0,0,62.0,3.0
5,2,1,1,2.0,3.0
5,2,2,2,44.0,2.0
5,2,3,3,2.0,0.0
5,2,4,0,12.0,3.0
5,2,5,1,12.0,3.0
5,2,6,2,64.0,2.0
5,2,7,3,2.0,0.0
5,2,8,0,44.0,3.0
5,2,9,1,4.0,3.0
5,2,10,2,4.0,2.0
5,2,11,3,80.0,0.0
5,2,12,0,12.0,3.0
5,2,13,1,8.0,3.0
5,2,14,2,8.0,2.0
5,2,15,3,10.0,0.0
5,2,16,0,12.0,3.0
5,2,17,1,8.0,3.0
5,2,18,2,8.0,2.0
5,2,19,3,2.0,0.0
5,2,20,0,56.0,3.0
5,2,21,1,6.0,3.0
5,2,22,2,42.0,2.0
5,2,23,3,2.0,0.0
5,2,24,0,42.0,3.0
5,2,25,1,10.0,3.0
5,2,26,2,4.0,2.0
5,2,27,3,2.0,0.0
5,2,28,0,10.0,3.0
5,2,29,1,30.0,3.0
5,2,30,2,40.0,2.0
5,2,31,3,2.0,0.0
5,2,32,0,82.0,3.0
5,2,33,1,12.0,3.0
5,2,34,2,22.0,2.0
5,2,35,3,2.0,0.0
5,2,36,0,30.0,3.0
5,2,37,1,12.0,3.0
5,2,38,2,6.0,2.0
5,2,39,3,2.0,0.0
5,2,40,0,16.0,3.0
5,2,41,1,14.0,3.0
5,2,42,2,64.0,2.0
5,2,43,3,2.0,0.0
5,2,44,0,56.0,3.0
5,2,45,1,18.0,3.0
5,2,46,2,46.0,2.0
5,2,47,3,2.0,0.0
5,2,48,0,48.0,3.0
5,2,49,1,34.0,3.0
5,2,50,2,14.0,2.0
5,2,51,3,2.0,0.0
5,2,52,0,58.0,3.0
5,2,53,1,12.0,3.0
5,2,54,2,24.0,2.0
5,2,55,3,2.0,0.0
5,2,56,0,8.0,3.0
5,2,57,1,30.0,3.0
5,2,58,2,2.0,2.0
5,2,59,3,4.0,0.0
5,2,60,0,54.0,3.0
5,2,61,1,10.0,3.0
5,2,62,2,72.0,2.0
5,2,63,3,4.0,0.0
5,2,64,0,68.0,3.0
5,2,65,1,72.0,3.0
5,2,66,2,6.0,2.0
5,2,67,3,4.0,0.0
5,2,68,0,6.0,3.0
5,2,69,1,18.0,3.0
5,2,70,2,6.0,2.0
5,2,71,3,4.0,0.0
5,2,72,0,40.0,3.0
5,2,73,1,22.0,3.0
5,2,74,2,6.0,2.0
5,2,75,3,2.0,0.0
5,2,76,0,6.0,3.0
5,2,77,1,60.0,3.0
5,2,78,2,6.0,2.0
5,2,79,3,4.0,0.0
5,2,80,0,10.0,3.0
5,2,81,1,50.0,3.0
5,2,82,2,22.0,2.0
5,2,83,3,2.0,0.0
5,2,84,0,8.0,3.0
5,2,85,1,50.0,3.0
5,2,86,2,6.0,2.0
5,2,87,3,2.0,0.0
5,2,88,0,10.0,3.0
5,2,89,1,44.0,3.0
5,2,90,2,6.0,2.0
5,2,91,3,2.0,0.0
5,2,92,0,6.0,3.0
5,2,93,1,44.0,3.0
5,2,94,2,20.0,2.0
5,2,95,3,2.0,0.0
5,2,96,0,2.0,3.0
5,2,97,1,2.0,3.0
5,2,98,2,6.0,2.0
5,2,99,3,2.0,0.0
5,3,0,0,2.0,0.0
5,3,1,1,74.0,1.0
5,3,2,2,2.0,3.0
5,3,3,3,22.0,2.0
5,3,4,0,2.0,0.0
5,3,5,1,8.0,1.0
5,3,6,2,4.0,3.0
5,3,7,3,2.0,2.0
5,3,8,0,2.0,0.0
5,3,9,1,2.0,1.0
5,3,10,2,12.0,3.0
5,3,11,3,2.0,2.0
5,3,12,0,86.0,0.0
5,3,13,1,2.0,1.0
5,3,14,2,4.0,3.0
5,3,15,3,2.0,2.0
5,3,16,0,2.0,0.0
5,3,17,1,2.0,1.0
5,3,18,2,6.0,3.0
5,3,19,3,18.0,2.0
5,3,20,0,2.0,0.0
5,3,21,1,6.0,1.0
5,3,22,2,4.0,3.0
5,3,23,3,2.0,2.0
5,3,24,0,24.0,0.0
5,3,25,1,42.0,1.0
5,3,26,2,16.0,3.0
5,3,27,3,14.0,2.0
5,3,28,0,2.0,0.0
5,3,29,1,18.0,1.0
5,3,30,2,18.0,3.0
5,3,31,3,16.0,2.0
5,3,32,0,2.0,0.0
5,3,33,1,2.0,1.0
5,3,34,2,14.0,3.0
5,3,35,3,12.0,2.0
5,3,36,0,2.0,0.0
5,3,37,1,16.0,1.0
5,3,38,2,14.0,3.0
5,3,39,3,12.0,2.0
5,3,40,0,40.0,0.0
5,3,41,1,32.0,1.0
5,3,42,2,2.0,3.0
5,3,43,3,8.0,2.0
5,3,44,0,8.0,0.0
5,3,45,1,4.0,1.0
5,3,46,2,14.0,3.0
5,3,47,3,38.0,2.0
5,3,48,0,2.0,0.0
5,3,49,1,2.0,1.0
5,3,50,2,16.0,3.0
5,3,51,3,38.0,2.0
5,3,52,0,2.0,0.0
5,3,53,1,24.0,1.0
5,3,54,2,20.0,3.0
5,3,55,3,2.0,2.0
5,3,56,0,2.0,0.0
5,3,57,1,2.0,1.0
5,3,58,2,10.0,3.0
5,3,59,3,24.0,2.0
5,3,60,0,2.0,0.0
5,3,61,1,2.0,1.0
5,3,62,2,10.0,3.0
5,3,63,3,2.0,2.0
5,3,64,0,2.0,0.0
5,3,65,1,86.0,1.0
5,3,66,2,2.0,3.0
5,3,67,3,38.0,2.0
5,3,68,0,4.0,0.0
5,3,69,1,4.0,1.0
5,3,70,2,8.0,3.0
5,3,71,3,12.0,2.0
5,3,72,0,2.0,0.0
5,3,73,1,2.0,1.0
5,3,74,2,2.0,3.0
5,3,75,3,30.0,2.0
5,3,76,0,2.0,0.0
5,3,77,1,2.0,1.0
5,3,78,2,10.0,3.0
5,3,79,3,2.0,2.0
5,3,80,0,4.0,0.0
5,3,81,1,2.0,1.0
5,3,82,2,2.0,3.0
5,3,83,3,8.0,2.0
5,3,84,0,2.0,0.0
5,3,85,1,2.0,1.0
5,3,86,2,10.0,3.0
5,3,87,3,6.0,2.0
5,3,88,0,2.0,0.0
5,3,89,1,2.0,1.0
5,3,90,2,10.0,3.0
5,3,91,3,2.0,2.0
5,3,92,0,2.0,0.0
5,3,93,1,2.0,1.0
5,3,94,2,2.0,3.0
5,3,95,3,2.0,2.0
5,3,96,0,22.0,0.0
5,3,97,1,2.0,1.0
5,3,98,2,2.0,3.0
5,3,99,3,50.0,2.0
5,4,0,0,46.0,3.0
5,4,1,1,6.0,3.0
5,4,2,2,20.0,2.0
5,4,3,3,2.0,1.0
5,4,4,0,16.0,3.0
5,4,5,1,6.0,3.0
5,4,6,2,18.0,2.0
5,4,7,3,4.0,1.0
5,4,8,0,10.0,3.0
5,4,9,1,4.0,3.0
5,4,10,2,2.0,2.0
5,4,11,3,4.0,1.0
5,4,12,0,28.0,3.0
5,4,13,1,38.0,3.0
5,4,14,2,8.0,2.0
5,4,15,3,2.0,1.0
5,4,16,0,8.0,3.0
5,4,17,1,2.0,3.0
5,4,18,2,2.0,2.0
5,4,19,3,4.0,1.0
5,4,20,0,6.0,3.0
5,4,21,1,4.0,3.0
5,4,22,2,4.0,2.0
5,4,23,3,4.0,1.0
5,4,24,0,10.0,3.0
5,4,25,1,4.0,3.0
5,4,26,2,16.0,2.0
5,4,27,3,2.0,1.0
5,4,28,0,2.0,3.0
5,4,29,1,6.0,3.0
5,4,30,2,4.0,2.0
5,4,31,3,6.0,1.0
5,4,32,0,20.0,3.0
5,4,33,1,6.0,3.0
5,4,34,2,20.0,2.0
5,4,35,3,2.0,1.0
5,4,36,0,12.0,3.0
5,4,37,1,8.0,3.0
5,4,38,2,2.0,2.0
5,4,39,3,2.0,1.0
5,4,40,0,14.0,3.0
5,4,41,1,8.0,3.0
5,4,42,2,2.0,2.0
5,4,43,3,2.0,1.0
5,4,44,0,12.0,3.0
5,4,45,1,18.0,3.0
5,4,46,2,2.0,2.0
5,4,47,3,4.0,1.0
5,4,48,0,2.0,3.0
5,4,49,1,4.0,3.0
5,4,50,2,2.0,2.0
5,4,51,3,2.0,1.0
5,4,52,0,4.0,3.0
5,4,53,1,6.0,3.0
5,4,54,2,2.0,2.0
5,4,55,3,2.0,1.0
5,4,56,0,2.0,3.0
5,4,57,1,6.0,3.0
5,4,58,2,2.0,2.0
5,4,59,3,2.0,1.0
5,4,60,0,2.0,3.0
5,4,61,1,6.0,3.0
5,4,62,2,2.0,2.0
5,4,63,3,4.0,1.0
5,4,64,0,10.0,3.0
5,4,65,1,8.0,3.0
5,4,66,2,2.0,2.0
5,4,67,3,4.0,1.0
5,4,68,0,6.0,3.0
5,4,69,1,4.0,3.0
5,4,70,2,2.0,2.0
5,4,71,3,4.0,1.0
5,4,72,0,8.0,3.0
5,4,73,1,8.0,3.0
5,4,74,2,2.0,2.0
5,4,75,3,4.0,1.0
5,4,76,0,10.0,3.0
5,4,77,1,26.0,3.0
5,4,78,2,2.0,2.0
5,4,79,3,2.0,1.0
5,4,80,0,2.0,3.0
5,4,81,1,12.0,3.0
5,4,82,2,2.0,2.0
5,4,83,3,10.0,1.0
5,4,84,0,10.0,3.0
5,4,85,1,16.0,3.0
5,4,86,2,2.0,2.0
5,4,87,3,2.0,1.0
5,4,88,0,10.0,3.0
5,4,89,1,10.0,3.0
5,4,90,2,2.0,2.0
5,4,91,3,4.0,1.0
5,4,92,0,2.0,3.0
5,4,93,1,22.0,3.0
5,4,94,2,2.0,2.0
5,4,95,3,4.0,1.0
5,4,96,0,2.0,3.0
5,4,97,1,4.0,3.0
5,4,98,2,2.0,2.0
5,4,99,3,2.0,1.0
6,0,0,0,10.0,6.0
6,0,1,1,6.0,2.0
6,0,2,2,2.0,1.0
6,0,3,3,44.0,3.0
6,0,4,0,42.0,6.0
6,0,5,1,4.0,2.0
6,0,6,2,12.0,1.0
6,0,7,3,4.0,3.0
6,0,8,0,10.0,6.0
6,0,9,1,2.0,2.0
6,0,10,2,2.0,1.0
6,0,11,3,4.0,3.0
6,0,12,0,24.0,6.0
6,0,13,1,2.0,2.0
6,0,14,2,8.0,1.0
6,0,15,3,2.0,3.0
6,0,16,0,12.0,6.0
6,0,17,1,18.0,2.0
6,0,18,2,2.0,1.0
6,0,19,3,6.0,3.0
6,0,20,0,38.0,6.0
6,0,21,1,2.0,2.0
6,0,22,2,2.0,1.0
6,0,23,3,26.0,3.0
6,0,24,0,14.0,6.0
6,0,25,1,26.0,2.0
6,0,26,2,2.0,1.0
6,0,27,3,2.0,3.0
6,0,28,0,28.0,6.0
6,0,29,1,48.0,2.0
6,0,30,2,2.0,1.0
6,0,31,3,2.0,3.0
6,0,32,0,4.0,6.0
6,0,33,1,44.0,2.0
6,0,34,2,2.0,1.0
6,0,35,3,2.0,3.0
6,0,36,0,4.0,6.0
6,0,37,1,52.0,2.0
6,0,38,2,2.0,1.0
6,0,39,3,2.0,3.0
6,0,40,0,4.0,6.0
6,0,41,1,28.0,2.0
6,0,42,2,2.0,1.0
6,0,43,3,2.0,3.0
6,0,44,0,2.0,6.0
6,0,45,1,62.0,2.0
6,0,46,2,2.0,1.0
6,0,47,3,2.0,3.0
6,0,48,0,12.0,6.0
6,0,49,1,32.0,2.0
6,0,50,2,2.0,1.0
6,0,51,3,2.0,3.0
6,0,52,0,2.0,6.0
6,0,53,1,24.0,2.0
6,0,54,2,2.0,1.0
6,0,55,3,2.0,3.0
6,0,56,0,2.0,6.0
6,0,57,1,6.0,2.0
6,0,58,2,2.0,1.0
6,0,59,3,2.0,3.0
6,0,60,0,2.0,6.0
6,0,61,1,20.0,2.0
6,0,62,2,2.0,1.0
6,0,63,3,2.0,3.0
6,0,64,0,4.0,6.0
6,0,65,1,10.0,2.0
6,0,66,2,2.0,1.0
6,0,67,3,2.0,3.0
6,0,68,0,4.0,6.0
6,0,69,1,50.0,2.0
6,0,70,2,2.0,1.0
6,0,71,3,2.0,3.0
6,0,72,0,2.0,6.0
6,0,73,1,30.0,2.0
6,0,74,2,2.0,1.0
6,0,75,3,2.0,3.0
6,0,76,0,2.0,6.0
6,0,77,1,98.0,2.0
6,0,78,2,2.0,1.0
6,0,79,3,2.0,3.0
6,0,80,0,2.0,6.0
6,0,81,1,10.0,2.0
6,0,82,2,2.0,1.0
6,0,83,3,2.0,3.0
6,0,84,0,2.0,6.0
6,0,85,1,32.0,2.0
6,0,86,2,2.0,1.0
6,0,87,3,2.0,3.0
6,0,88,0,2.0,6.0
