subject,block,trial,algo,task,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,max_value_diff,possible_correct,mean_block_regret,mean_block_correct
6,47,7,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,47,7,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,47,7,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,47,8,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,47,8,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,47,8,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,47,9,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,47,9,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,47,9,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,0,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,0,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,0,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,1,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,1,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,1,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,2,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,2,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,2,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,3,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,3,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,3,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,4,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,4,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,4,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,5,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,5,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,5,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,6,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,6,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,6,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,7,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,7,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,7,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,8,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,8,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,8,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,9,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,9,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,48,9,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,0,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,0,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,0,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,1,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,1,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,1,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,2,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,2,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,2,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,3,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,3,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,3,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,4,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,4,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,4,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,5,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,5,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,5,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,6,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,6,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,6,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,7,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,7,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,7,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,8,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,8,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,8,sfgpi,0,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,9,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,9,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
6,49,9,sfgpi,1,4,0.0,True,False,0,0.29289321881345254,0.0,0,False,1.1102230246251565e-16,0.0,0.0,20.0,9,0.0,1.0
7,1,0,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,0,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,0,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,1,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,1,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,1,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,2,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,2,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,2,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,3,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,3,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,3,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,4,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,4,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,4,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,5,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,5,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,5,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,6,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,6,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,6,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,7,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,7,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,7,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,8,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,8,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,8,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,5.69,0.31
7,1,9,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,9,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,1,9,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,26.0,2,5.69,0.31
7,2,0,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,0,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,0,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,1,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,1,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,1,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,2,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,2,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,2,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,3,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,3,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,3,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,4,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,4,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,4,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,5,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,5,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,5,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,6,uvfa,0,10,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,6,uvfa,0,10,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,6,uvfa,0,10,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,7,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,7,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,7,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,8,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,8,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,8,uvfa,0,4,8.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,1,5.75,0.17
7,2,9,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,9,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,2,9,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,5.75,0.17
7,3,0,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,0,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,0,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,1,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,1,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,1,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,2,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,2,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,2,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,3,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,3,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,3,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,4,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,4,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,4,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,5,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,5,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,5,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,6,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,6,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,6,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,7,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,7,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,7,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,8,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,8,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,8,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,1,2.57,0.36
7,3,9,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,9,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,3,9,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,False,0.0,0.0,0.0,20.0,2,2.57,0.36
7,4,0,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,5,2.58,0.54
7,4,0,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,5,2.58,0.54
7,4,0,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,5,2.58,0.54
7,4,1,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,1,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,1,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,2,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,5,2.58,0.54
7,4,2,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,5,2.58,0.54
7,4,2,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,5,2.58,0.54
7,4,3,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,3,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,3,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,4,uvfa,0,10,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,5,2.58,0.54
7,4,4,uvfa,0,10,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,5,2.58,0.54
7,4,4,uvfa,0,10,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,5,2.58,0.54
7,4,5,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,5,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,5,uvfa,1,5,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,6,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,5,2.58,0.54
7,4,6,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,5,2.58,0.54
7,4,6,uvfa,0,9,0.0,True,False,0,0.18350341907227397,0.0,0,True,1.1102230246251565e-16,0.0,0.0,20.0,5,2.58,0.54
7,4,7,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,7,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,7,uvfa,1,12,9.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,8,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,5,2.58,0.54
7,4,8,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,5,2.58,0.54
7,4,8,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,5,2.58,0.54
7,4,9,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,9,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,4,9,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,20.0,2,2.58,0.54
7,5,0,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,2,3.89,0.32
7,5,0,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,2,3.89,0.32
7,5,0,uvfa,0,4,0.0,True,False,0,0.18350341907227397,0.0,0,True,0.29289321881345254,13.45362404707371,19.0,20.0,2,3.89,0.32
7,5,1,uvfa,1,7,1.0,False,False,0,0.18350341907227397,0.0,0,True,0.0,0.0,0.0,22.0,4,3.89,0.32
