,subject,block,trial,task,algo,leaf,regret,correct,task_change,task_span,task_angle,task_euclid,task_manhattan,feature_change,feature_angle,feature_euclid,feature_manhattan,max_value_diff,mean_block_regret,mean_block_correct
13,0,13,3,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
13,0,13,4,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
13,0,13,5,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
13,0,13,6,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
13,0,13,7,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
13,0,13,8,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
13,0,13,9,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.4,0.94
14,0,14,0,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
14,0,14,1,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
14,0,14,2,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
14,0,14,3,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
14,0,14,4,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
14,0,14,5,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
14,0,14,6,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
14,0,14,7,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
14,0,14,8,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
14,0,14,9,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.57,0.92
15,0,15,0,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
15,0,15,1,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
15,0,15,2,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
15,0,15,3,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
15,0,15,4,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
15,0,15,5,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
15,0,15,6,0,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
15,0,15,7,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
15,0,15,8,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
15,0,15,9,1,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.95,0.9
16,0,16,0,0,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
16,0,16,1,1,uvfa,7,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
16,0,16,2,0,uvfa,12,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
16,0,16,3,1,uvfa,5,0.0,True,False,0,1.1102230246251565e-16,0.0,0,False,0.0,0.0,0.0,0.0,0.46,0.93
