subject,block,trial,trialblock,task,regret,sf_path,mf_paths,mb_paths,mf_sim,mb_sim,p0_sim,p1_sim,p01_sim,sf_comp
0,6,7,307,1,2.0,0,[6 7],[2],0,1,0,2,1.0,False
0,6,8,308,0,2.0,4,[6 7],[0 1],1,1,1,1,1.0,True
0,6,9,309,1,1.0,3,[6 7],[2],1,2,1,1,1.0,True
0,6,10,310,0,2.0,4,[6 7],[0 1],1,1,1,1,1.0,True
0,6,11,311,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,12,312,0,2.0,6,[6 7],[0 1],3,0,3,0,1.5,False
0,6,13,313,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,14,314,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,6,15,315,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,16,316,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,17,317,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,18,318,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,19,319,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,20,320,0,0.0,1,[6 7],[0 1],0,3,0,3,1.5,False
0,6,21,321,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,22,322,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,23,323,1,1.0,3,[6 7],[2],1,2,1,1,1.0,True
0,6,24,324,0,2.0,4,[6 7],[0 1],1,1,1,1,1.0,True
0,6,25,325,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,26,326,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,27,327,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,28,328,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,29,329,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,30,330,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,31,331,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,32,332,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,33,333,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,34,334,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,35,335,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,36,336,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,37,337,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,38,338,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,39,339,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,40,340,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,41,341,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,42,342,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,43,343,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,44,344,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,45,345,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,46,346,0,2.0,5,[6 7],[0 1],2,0,2,0,1.0,False
0,6,47,347,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,6,48,348,0,2.0,3,[6 7],[0 1],1,1,1,1,1.0,True
0,6,49,349,1,0.0,2,[6 7],[2],0,3,0,2,1.0,False
0,7,0,350,0,2.0,4,[2],[1],2,1,1,2,1.5,True
0,7,1,351,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,2,352,0,3.0,5,[2],[1],1,0,0,1,0.5,False
0,7,3,353,1,1.0,3,[2],[2],2,2,1,2,1.5,True
0,7,4,354,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,5,355,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,6,356,0,3.0,5,[2],[1],1,0,0,1,0.5,False
0,7,7,357,1,1.0,1,[2],[2],2,2,3,2,2.5,True
0,7,8,358,0,2.0,4,[2],[1],2,1,1,2,1.5,True
0,7,9,359,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,10,360,0,5.0,6,[2],[1],0,0,0,0,0.0,False
0,7,11,361,1,1.0,4,[2],[2],2,2,1,2,1.5,True
0,7,12,362,0,2.0,4,[2],[1],2,1,1,2,1.5,True
0,7,13,363,1,1.0,3,[2],[2],2,2,1,2,1.5,True
0,7,14,364,0,2.0,4,[2],[1],2,1,1,2,1.5,True
0,7,15,365,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,16,366,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,17,367,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,18,368,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,19,369,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,20,370,0,5.0,6,[2],[1],0,0,0,0,0.0,False
0,7,21,371,1,1.0,3,[2],[2],2,2,1,2,1.5,True
0,7,22,372,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,23,373,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,24,374,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,25,375,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,26,376,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,27,377,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,28,378,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,29,379,1,1.0,1,[2],[2],2,2,3,2,2.5,True
0,7,30,380,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,31,381,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,32,382,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,33,383,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,34,384,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,35,385,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,36,386,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,37,387,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,38,388,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,39,389,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,40,390,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,41,391,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,42,392,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,43,393,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,44,394,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,45,395,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,46,396,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,47,397,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,7,48,398,0,0.0,1,[2],[1],2,3,3,2,2.5,True
0,7,49,399,1,0.0,2,[2],[2],3,3,2,3,2.5,True
0,8,0,400,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,1,401,1,3.0,4,[2],[6],2,1,1,2,1.5,True
0,8,2,402,0,7.0,7,[2],[1 2],0,0,0,0,0.0,False
0,8,3,403,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,8,4,404,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,5,405,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,6,406,0,2.0,3,[2],[1 2],2,2,1,2,1.5,True
0,8,7,407,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,8,8,408,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,9,409,1,3.0,4,[2],[6],2,1,1,2,1.5,True
0,8,10,410,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,11,411,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,12,412,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,13,413,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,14,414,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,15,415,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,16,416,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,17,417,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,18,418,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,19,419,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,20,420,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,21,421,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,22,422,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,23,423,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,24,424,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,8,25,425,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,26,426,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,27,427,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,28,428,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,29,429,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,30,430,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,31,431,1,2.0,5,[2],[6],1,2,0,1,0.5,False
0,8,32,432,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,33,433,1,3.0,3,[2],[6],2,1,1,2,1.5,True
0,8,34,434,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,8,35,435,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,8,36,436,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,8,37,437,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,8,38,438,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,8,39,439,1,3.0,3,[2],[6],2,1,1,2,1.5,True
0,8,40,440,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,8,41,441,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,8,42,442,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,8,43,443,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,8,44,444,0,2.0,0,[2],[1 2],1,2,2,1,1.5,True
0,8,45,445,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,8,46,446,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,47,447,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,8,48,448,0,0.0,2,[2],[1 2],3,3,2,3,2.5,True
0,8,49,449,1,1.0,7,[2],[6],0,2,0,0,0.0,False
0,9,0,450,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,1,451,1,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,9,2,452,0,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,9,3,453,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,4,454,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,5,455,1,0.0,1,[6],[0 1 2 3 4 5 6 7],0,3,3,0,1.5,False
0,9,6,456,0,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,9,7,457,1,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,9,8,458,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,9,459,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,10,460,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,11,461,1,0.0,3,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,9,12,462,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,13,463,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,14,464,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,15,465,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,16,466,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,17,467,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,18,468,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,19,469,1,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,9,20,470,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,21,471,1,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,9,22,472,0,0.0,1,[6],[0 1 2 3 4 5 6 7],0,3,3,0,1.5,False
0,9,23,473,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,24,474,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,25,475,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,26,476,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,27,477,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,28,478,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,29,479,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,30,480,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,31,481,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,32,482,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,33,483,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,34,484,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,35,485,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,36,486,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,37,487,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,38,488,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,39,489,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,40,490,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,41,491,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,42,492,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,43,493,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,44,494,0,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,9,45,495,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,46,496,0,0.0,4,[6],[0 1 2 3 4 5 6 7],1,3,2,1,1.5,True
0,9,47,497,1,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,48,498,0,0.0,0,[6],[0 1 2 3 4 5 6 7],0,3,2,0,1.0,False
0,9,49,499,1,0.0,1,[6],[0 1 2 3 4 5 6 7],0,3,3,0,1.5,False
0,10,0,500,0,1.0,4,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,10,1,501,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,2,502,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,3,503,1,4.0,2,[0 1 2 3 4 5 6 7],[6],3,0,3,3,3.0,True
0,10,4,504,0,1.0,4,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,10,5,505,1,3.0,3,[0 1 2 3 4 5 6 7],[6],3,1,3,3,3.0,True
0,10,6,506,0,2.0,0,[0 1 2 3 4 5 6 7],[2],3,1,3,3,3.0,True
0,10,7,507,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,8,508,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,9,509,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,10,510,0,1.0,3,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,10,11,511,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,12,512,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,13,513,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,14,514,0,1.0,4,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,10,15,515,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,16,516,0,1.0,4,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,10,17,517,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,18,518,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,19,519,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,20,520,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,21,521,1,2.0,5,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,22,522,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,23,523,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,24,524,0,1.0,4,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,10,25,525,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,26,526,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,27,527,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,28,528,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,29,529,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,30,530,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,31,531,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,32,532,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,33,533,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,34,534,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,35,535,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,36,536,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,37,537,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,38,538,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,39,539,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,40,540,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,41,541,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,42,542,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,43,543,1,2.0,5,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,44,544,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,45,545,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,10,46,546,0,1.0,1,[0 1 2 3 4 5 6 7],[2],3,2,3,3,3.0,True
0,10,47,547,1,1.0,7,[0 1 2 3 4 5 6 7],[6],3,2,3,3,3.0,True
0,10,48,548,0,0.0,2,[0 1 2 3 4 5 6 7],[2],3,3,3,3,3.0,True
0,10,49,549,1,0.0,6,[0 1 2 3 4 5 6 7],[6],3,3,3,3,3.0,True
0,11,0,550,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,1,551,1,3.0,4,[6],[6 7],1,1,2,1,1.5,True
0,11,2,552,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,3,553,1,2.0,0,[6],[6 7],0,0,1,0,0.5,False
0,11,4,554,0,0.0,6,[6],[2 3 4 5 6],3,3,0,3,1.5,False
0,11,5,555,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,6,556,0,2.0,0,[6],[2 3 4 5 6],0,1,1,0,0.5,False
0,11,7,557,1,3.0,3,[6],[6 7],1,1,2,1,1.5,True
0,11,8,558,0,0.0,3,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,9,559,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,11,10,560,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,11,561,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,12,562,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,13,563,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,14,564,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,15,565,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,16,566,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,17,567,1,0.0,7,[6],[6 7],2,3,0,2,1.0,False
0,11,18,568,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,19,569,1,3.0,1,[6],[6 7],0,0,2,0,1.0,False
0,11,20,570,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,21,571,1,2.0,5,[6],[6 7],2,2,1,2,1.5,True
0,11,22,572,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,23,573,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,24,574,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,25,575,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,26,576,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,27,577,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,28,578,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,29,579,1,3.0,1,[6],[6 7],0,0,2,0,1.0,False
0,11,30,580,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,31,581,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,32,582,0,0.0,2,[6],[2 3 4 5 6],0,3,3,0,1.5,False
0,11,33,583,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,34,584,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,35,585,1,3.0,1,[6],[6 7],0,0,2,0,1.0,False
0,11,36,586,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,37,587,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,38,588,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,39,589,1,3.0,3,[6],[6 7],1,1,2,1,1.5,True
0,11,40,590,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,41,591,1,3.0,1,[6],[6 7],0,0,2,0,1.0,False
0,11,42,592,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,43,593,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,44,594,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,45,595,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,46,596,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,47,597,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,11,48,598,0,0.0,4,[6],[2 3 4 5 6],1,3,2,1,1.5,True
0,11,49,599,1,0.0,6,[6],[6 7],3,3,0,3,1.5,False
0,12,0,600,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,1,601,1,2.0,0,[2 3 4 5 6],[6 7],1,0,1,0,0.5,False
0,12,2,602,0,1.0,7,[2 3 4 5 6],[6],2,2,2,3,2.5,True
0,12,3,603,1,4.0,2,[2 3 4 5 6],[6 7],3,0,3,0,1.5,False
0,12,4,604,0,3.0,3,[2 3 4 5 6],[6],3,1,3,1,2.0,True
0,12,5,605,1,3.0,4,[2 3 4 5 6],[6 7],3,1,3,1,2.0,True
0,12,6,606,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,7,607,1,3.0,4,[2 3 4 5 6],[6 7],3,1,3,1,2.0,True
0,12,8,608,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,9,609,1,2.0,0,[2 3 4 5 6],[6 7],1,0,1,0,0.5,False
0,12,10,610,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,11,611,1,0.0,6,[2 3 4 5 6],[6 7],3,3,3,3,3.0,True
0,12,12,612,0,1.0,7,[2 3 4 5 6],[6],2,2,2,3,2.5,True
0,12,13,613,1,2.0,5,[2 3 4 5 6],[6 7],3,2,3,2,2.5,True
0,12,14,614,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,15,615,1,2.0,5,[2 3 4 5 6],[6 7],3,2,3,2,2.5,True
0,12,16,616,0,2.0,5,[2 3 4 5 6],[6],3,2,3,2,2.5,True
0,12,17,617,1,2.0,0,[2 3 4 5 6],[6 7],1,0,1,0,0.5,False
0,12,18,618,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,19,619,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,12,20,620,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,21,621,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,12,22,622,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,23,623,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,12,24,624,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,25,625,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,12,26,626,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,27,627,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,12,28,628,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,29,629,1,0.0,7,[2 3 4 5 6],[6 7],2,3,2,3,2.5,True
0,12,30,630,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,31,631,1,3.0,4,[2 3 4 5 6],[6 7],3,1,3,1,2.0,True
0,12,32,632,0,0.0,6,[2 3 4 5 6],[6],3,3,3,3,3.0,True
0,12,33,633,1,3.0,4,[2 3 4 5 6],[6 7],3,1,3,1,2.0,True
