subject,block,trial,task,regret
5,2,93,5,2.0
5,2,94,6,0.0
5,2,95,7,0.0
5,2,96,0,0.0
5,2,97,1,0.0
5,2,98,2,0.0
5,2,99,3,0.0
5,2,100,4,2.0
5,2,101,5,2.0
5,2,102,6,0.0
5,2,103,7,0.0
5,2,104,0,0.0
5,2,105,1,0.0
5,2,106,2,1.0
5,2,107,3,0.0
5,2,108,4,2.0
5,2,109,5,3.0
5,2,110,6,0.0
5,2,111,7,0.0
5,2,112,0,0.0
5,2,113,1,0.0
5,2,114,2,0.0
5,2,115,3,0.0
5,2,116,4,2.0
5,2,117,5,3.0
5,2,118,6,0.0
5,2,119,7,1.0
5,2,120,0,0.0
5,2,121,1,0.0
5,2,122,2,0.0
5,2,123,3,0.0
5,2,124,4,2.0
5,2,125,5,2.0
5,2,126,6,0.0
5,2,127,7,1.0
5,2,128,0,0.0
5,2,129,1,0.0
5,2,130,2,0.0
5,2,131,3,0.0
5,2,132,4,2.0
5,2,133,5,2.0
5,2,134,6,0.0
5,2,135,7,0.0
5,2,136,0,0.0
5,2,137,1,0.0
5,2,138,2,0.0
5,2,139,3,1.0
5,2,140,4,2.0
5,2,141,5,2.0
5,2,142,6,0.0
5,2,143,7,0.0
5,2,144,0,0.0
5,2,145,1,0.0
5,2,146,2,0.0
5,2,147,3,1.0
5,2,148,4,1.0
5,2,149,5,2.0
5,2,150,6,0.0
5,2,151,7,1.0
5,2,152,0,0.0
5,2,153,1,0.0
5,2,154,2,0.0
5,2,155,3,1.0
5,2,156,4,1.0
5,2,157,5,2.0
5,2,158,6,0.0
5,2,159,7,0.0
5,2,160,0,0.0
5,2,161,1,0.0
5,2,162,2,0.0
5,2,163,3,1.0
5,2,164,4,1.0
5,2,165,5,2.0
5,2,166,6,0.0
5,2,167,7,1.0
5,2,168,0,0.0
5,2,169,1,0.0
5,2,170,2,0.0
5,2,171,3,1.0
5,2,172,4,2.0
5,2,173,5,3.0
5,2,174,6,1.0
5,2,175,7,0.0
5,2,176,0,0.0
5,2,177,1,0.0
5,2,178,2,0.0
5,2,179,3,1.0
5,2,180,4,2.0
5,2,181,5,3.0
5,2,182,6,0.0
5,2,183,7,0.0
5,2,184,0,0.0
5,2,185,1,0.0
5,2,186,2,0.0
5,2,187,3,1.0
5,2,188,4,1.0
5,2,189,5,3.0
5,2,190,6,1.0
5,2,191,7,0.0
5,2,192,0,0.0
5,2,193,1,0.0
5,2,194,2,0.0
5,2,195,3,1.0
5,2,196,4,1.0
5,2,197,5,2.0
5,2,198,6,1.0
5,2,199,7,0.0
6,0,0,0,4.0
6,0,1,1,1.0
6,0,2,2,2.0
6,0,3,3,2.0
6,0,4,4,0.0
6,0,5,5,1.0
6,0,6,6,3.0
6,0,7,7,0.0
6,0,8,0,1.0
6,0,9,1,0.0
6,0,10,2,5.0
6,0,11,3,2.0
6,0,12,4,0.0
6,0,13,5,2.0
6,0,14,6,4.0
6,0,15,7,4.0
6,0,16,0,1.0
6,0,17,1,0.0
6,0,18,2,2.0
6,0,19,3,3.0
6,0,20,4,0.0
6,0,21,5,4.0
6,0,22,6,1.0
6,0,23,7,1.0
6,0,24,0,1.0
6,0,25,1,0.0
6,0,26,2,2.0
6,0,27,3,3.0
6,0,28,4,0.0
6,0,29,5,2.0
6,0,30,6,1.0
6,0,31,7,0.0
6,0,32,0,1.0
6,0,33,1,1.0
6,0,34,2,0.0
6,0,35,3,3.0
6,0,36,4,2.0
6,0,37,5,2.0
6,0,38,6,1.0
6,0,39,7,4.0
6,0,40,0,0.0
6,0,41,1,1.0
6,0,42,2,0.0
6,0,43,3,3.0
6,0,44,4,0.0
6,0,45,5,2.0
6,0,46,6,1.0
6,0,47,7,1.0
6,0,48,0,0.0
6,0,49,1,0.0
6,0,50,2,1.0
6,0,51,3,3.0
6,0,52,4,0.0
6,0,53,5,2.0
6,0,54,6,1.0
6,0,55,7,1.0
6,0,56,0,0.0
6,0,57,1,0.0
6,0,58,2,0.0
6,0,59,3,1.0
6,0,60,4,0.0
6,0,61,5,2.0
6,0,62,6,1.0
6,0,63,7,1.0
6,0,64,0,0.0
6,0,65,1,0.0
6,0,66,2,0.0
6,0,67,3,3.0
6,0,68,4,0.0
6,0,69,5,4.0
6,0,70,6,1.0
6,0,71,7,1.0
6,0,72,0,0.0
6,0,73,1,0.0
6,0,74,2,0.0
6,0,75,3,3.0
6,0,76,4,0.0
6,0,77,5,2.0
6,0,78,6,1.0
6,0,79,7,1.0
6,0,80,0,0.0
6,0,81,1,0.0
6,0,82,2,0.0
6,0,83,3,0.0
6,0,84,4,0.0
6,0,85,5,2.0
6,0,86,6,1.0
6,0,87,7,1.0
6,0,88,0,0.0
6,0,89,1,0.0
6,0,90,2,0.0
6,0,91,3,3.0
6,0,92,4,0.0
6,0,93,5,2.0
6,0,94,6,1.0
6,0,95,7,0.0
6,0,96,0,0.0
6,0,97,1,0.0
6,0,98,2,0.0
6,0,99,3,3.0
6,0,100,4,0.0
6,0,101,5,2.0
6,0,102,6,1.0
6,0,103,7,1.0
6,0,104,0,0.0
6,0,105,1,0.0
6,0,106,2,0.0
6,0,107,3,3.0
6,0,108,4,2.0
6,0,109,5,2.0
6,0,110,6,1.0
6,0,111,7,1.0
6,0,112,0,0.0
6,0,113,1,0.0
6,0,114,2,0.0
6,0,115,3,3.0
6,0,116,4,0.0
6,0,117,5,2.0
6,0,118,6,1.0
6,0,119,7,1.0
6,0,120,0,0.0
6,0,121,1,0.0
6,0,122,2,0.0
6,0,123,3,3.0
6,0,124,4,0.0
6,0,125,5,2.0
6,0,126,6,1.0
6,0,127,7,1.0
6,0,128,0,0.0
6,0,129,1,0.0
6,0,130,2,0.0
6,0,131,3,3.0
6,0,132,4,0.0
6,0,133,5,4.0
6,0,134,6,0.0
6,0,135,7,0.0
6,0,136,0,0.0
6,0,137,1,0.0
6,0,138,2,0.0
6,0,139,3,2.0
6,0,140,4,0.0
6,0,141,5,4.0
6,0,142,6,1.0
6,0,143,7,0.0
6,0,144,0,0.0
6,0,145,1,0.0
6,0,146,2,0.0
6,0,147,3,2.0
6,0,148,4,3.0
6,0,149,5,2.0
6,0,150,6,0.0
6,0,151,7,4.0
6,0,152,0,0.0
6,0,153,1,0.0
6,0,154,2,0.0
6,0,155,3,3.0
6,0,156,4,0.0
6,0,157,5,2.0
6,0,158,6,0.0
6,0,159,7,0.0
6,0,160,0,0.0
6,0,161,1,0.0
6,0,162,2,0.0
6,0,163,3,3.0
6,0,164,4,0.0
6,0,165,5,2.0
6,0,166,6,0.0
6,0,167,7,0.0
6,0,168,0,0.0
6,0,169,1,0.0
6,0,170,2,0.0
6,0,171,3,3.0
6,0,172,4,0.0
6,0,173,5,1.0
6,0,174,6,0.0
6,0,175,7,1.0
6,0,176,0,0.0
6,0,177,1,0.0
6,0,178,2,0.0
6,0,179,3,3.0
6,0,180,4,0.0
6,0,181,5,2.0
6,0,182,6,0.0
6,0,183,7,0.0
6,0,184,0,0.0
6,0,185,1,0.0
6,0,186,2,0.0
6,0,187,3,3.0
6,0,188,4,0.0
6,0,189,5,2.0
6,0,190,6,0.0
6,0,191,7,1.0
6,0,192,0,0.0
6,0,193,1,0.0
6,0,194,2,0.0
6,0,195,3,3.0
6,0,196,4,0.0
6,0,197,5,2.0
6,0,198,6,0.0
6,0,199,7,0.0
6,1,0,0,1.0
6,1,1,1,1.0
6,1,2,2,1.0
6,1,3,3,0.0
6,1,4,4,2.0
6,1,5,5,1.0
6,1,6,6,0.0
6,1,7,7,1.0
6,1,8,0,0.0
6,1,9,1,0.0
6,1,10,2,1.0
6,1,11,3,2.0
6,1,12,4,1.0
6,1,13,5,1.0
6,1,14,6,3.0
6,1,15,7,2.0
6,1,16,0,0.0
6,1,17,1,0.0
6,1,18,2,0.0
6,1,19,3,2.0
6,1,20,4,1.0
6,1,21,5,1.0
6,1,22,6,0.0
6,1,23,7,1.0
6,1,24,0,1.0
6,1,25,1,0.0
6,1,26,2,1.0
6,1,27,3,0.0
6,1,28,4,3.0
6,1,29,5,1.0
6,1,30,6,0.0
6,1,31,7,0.0
6,1,32,0,0.0
6,1,33,1,0.0
6,1,34,2,1.0
6,1,35,3,0.0
6,1,36,4,1.0
6,1,37,5,1.0
6,1,38,6,0.0
6,1,39,7,2.0
6,1,40,0,0.0
6,1,41,1,0.0
6,1,42,2,1.0
6,1,43,3,2.0
6,1,44,4,1.0
6,1,45,5,1.0
6,1,46,6,0.0
6,1,47,7,0.0
6,1,48,0,1.0
6,1,49,1,0.0
6,1,50,2,1.0
6,1,51,3,2.0
6,1,52,4,1.0
6,1,53,5,0.0
6,1,54,6,0.0
6,1,55,7,0.0
6,1,56,0,0.0
6,1,57,1,1.0
6,1,58,2,1.0
6,1,59,3,2.0
6,1,60,4,1.0
6,1,61,5,1.0
6,1,62,6,0.0
6,1,63,7,0.0
6,1,64,0,0.0
6,1,65,1,1.0
6,1,66,2,1.0
6,1,67,3,2.0
6,1,68,4,1.0
6,1,69,5,1.0
6,1,70,6,0.0
6,1,71,7,0.0
6,1,72,0,0.0
6,1,73,1,0.0
6,1,74,2,1.0
6,1,75,3,2.0
6,1,76,4,1.0
6,1,77,5,1.0
6,1,78,6,0.0
6,1,79,7,0.0
6,1,80,0,0.0
6,1,81,1,0.0
6,1,82,2,1.0
6,1,83,3,2.0
6,1,84,4,3.0
6,1,85,5,1.0
6,1,86,6,0.0
6,1,87,7,0.0
6,1,88,0,0.0
6,1,89,1,0.0
6,1,90,2,1.0
6,1,91,3,2.0
6,1,92,4,1.0
6,1,93,5,1.0
6,1,94,6,0.0
6,1,95,7,0.0
6,1,96,0,0.0
6,1,97,1,1.0
6,1,98,2,1.0
6,1,99,3,2.0
6,1,100,4,2.0
6,1,101,5,1.0
6,1,102,6,0.0
6,1,103,7,0.0
6,1,104,0,0.0
6,1,105,1,0.0
6,1,106,2,1.0
6,1,107,3,1.0
6,1,108,4,2.0
6,1,109,5,1.0
6,1,110,6,2.0
6,1,111,7,0.0
6,1,112,0,0.0
6,1,113,1,0.0
6,1,114,2,1.0
6,1,115,3,2.0
6,1,116,4,1.0
6,1,117,5,1.0
6,1,118,6,0.0
6,1,119,7,0.0
6,1,120,0,0.0
6,1,121,1,0.0
6,1,122,2,1.0
6,1,123,3,2.0
6,1,124,4,1.0
6,1,125,5,1.0
6,1,126,6,0.0
6,1,127,7,0.0
6,1,128,0,0.0
6,1,129,1,0.0
6,1,130,2,1.0
6,1,131,3,1.0
6,1,132,4,2.0
6,1,133,5,1.0
6,1,134,6,0.0
6,1,135,7,1.0
6,1,136,0,0.0
6,1,137,1,0.0
6,1,138,2,0.0
6,1,139,3,2.0
6,1,140,4,1.0
6,1,141,5,1.0
6,1,142,6,0.0
6,1,143,7,1.0
6,1,144,0,0.0
6,1,145,1,1.0
6,1,146,2,0.0
6,1,147,3,2.0
6,1,148,4,1.0
6,1,149,5,1.0
6,1,150,6,0.0
6,1,151,7,1.0
6,1,152,0,0.0
6,1,153,1,0.0
6,1,154,2,1.0
6,1,155,3,2.0
6,1,156,4,1.0
6,1,157,5,1.0
6,1,158,6,0.0
6,1,159,7,0.0
6,1,160,0,0.0
6,1,161,1,0.0
6,1,162,2,0.0
6,1,163,3,2.0
6,1,164,4,1.0
6,1,165,5,1.0
6,1,166,6,0.0
6,1,167,7,1.0
6,1,168,0,0.0
6,1,169,1,0.0
6,1,170,2,0.0
6,1,171,3,2.0
6,1,172,4,1.0
6,1,173,5,1.0
6,1,174,6,0.0
6,1,175,7,0.0
6,1,176,0,0.0
6,1,177,1,0.0
6,1,178,2,0.0
6,1,179,3,2.0
6,1,180,4,1.0
6,1,181,5,1.0
6,1,182,6,0.0
6,1,183,7,0.0
6,1,184,0,0.0
6,1,185,1,0.0
6,1,186,2,0.0
6,1,187,3,2.0
6,1,188,4,1.0
6,1,189,5,1.0
6,1,190,6,2.0
6,1,191,7,1.0
6,1,192,0,0.0
6,1,193,1,0.0
6,1,194,2,0.0
6,1,195,3,2.0
6,1,196,4,1.0
6,1,197,5,1.0
6,1,198,6,0.0
6,1,199,7,0.0
6,2,0,0,1.0
6,2,1,1,2.0
6,2,2,2,0.0
6,2,3,3,2.0
6,2,4,4,3.0
6,2,5,5,3.0
6,2,6,6,1.0
6,2,7,7,0.0
6,2,8,0,1.0
6,2,9,1,2.0
6,2,10,2,0.0
6,2,11,3,4.0
6,2,12,4,4.0
6,2,13,5,5.0
6,2,14,6,0.0
6,2,15,7,4.0
6,2,16,0,0.0
6,2,17,1,2.0
6,2,18,2,0.0
6,2,19,3,0.0
6,2,20,4,0.0
6,2,21,5,2.0
6,2,22,6,0.0
6,2,23,7,4.0
6,2,24,0,0.0
6,2,25,1,2.0
6,2,26,2,0.0
6,2,27,3,2.0
6,2,28,4,3.0
6,2,29,5,5.0
6,2,30,6,0.0
6,2,31,7,4.0
6,2,32,0,0.0
6,2,33,1,0.0
6,2,34,2,2.0
6,2,35,3,0.0
6,2,36,4,3.0
6,2,37,5,2.0
6,2,38,6,0.0
6,2,39,7,4.0
6,2,40,0,0.0
6,2,41,1,2.0
6,2,42,2,0.0
6,2,43,3,0.0
6,2,44,4,3.0
6,2,45,5,2.0
6,2,46,6,0.0
6,2,47,7,0.0
6,2,48,0,0.0
6,2,49,1,0.0
6,2,50,2,0.0
6,2,51,3,2.0
6,2,52,4,3.0
6,2,53,5,5.0
6,2,54,6,0.0
6,2,55,7,0.0
6,2,56,0,0.0
6,2,57,1,0.0
6,2,58,2,0.0
6,2,59,3,0.0
6,2,60,4,3.0
6,2,61,5,2.0
6,2,62,6,0.0
6,2,63,7,0.0
6,2,64,0,0.0
6,2,65,1,0.0
6,2,66,2,0.0
6,2,67,3,0.0
6,2,68,4,3.0
6,2,69,5,2.0
6,2,70,6,4.0
6,2,71,7,0.0
6,2,72,0,0.0
6,2,73,1,0.0
6,2,74,2,0.0
6,2,75,3,0.0
6,2,76,4,3.0
6,2,77,5,2.0
6,2,78,6,0.0
6,2,79,7,0.0
6,2,80,0,0.0
6,2,81,1,0.0
6,2,82,2,0.0
6,2,83,3,0.0
6,2,84,4,1.0
6,2,85,5,2.0
6,2,86,6,0.0
6,2,87,7,0.0
6,2,88,0,0.0
6,2,89,1,0.0
6,2,90,2,0.0
6,2,91,3,0.0
6,2,92,4,3.0
6,2,93,5,2.0
6,2,94,6,4.0
6,2,95,7,0.0
6,2,96,0,0.0
6,2,97,1,0.0
6,2,98,2,0.0
6,2,99,3,0.0
6,2,100,4,3.0
6,2,101,5,2.0
6,2,102,6,1.0
6,2,103,7,0.0
6,2,104,0,0.0
6,2,105,1,0.0
6,2,106,2,2.0
6,2,107,3,0.0
6,2,108,4,3.0
6,2,109,5,2.0
6,2,110,6,0.0
6,2,111,7,0.0
6,2,112,0,0.0
6,2,113,1,0.0
6,2,114,2,0.0
6,2,115,3,0.0
6,2,116,4,3.0
6,2,117,5,3.0
6,2,118,6,0.0
6,2,119,7,0.0
6,2,120,0,0.0
6,2,121,1,0.0
6,2,122,2,0.0
6,2,123,3,2.0
6,2,124,4,3.0
6,2,125,5,2.0
6,2,126,6,0.0
6,2,127,7,0.0
6,2,128,0,0.0
6,2,129,1,0.0
6,2,130,2,0.0
6,2,131,3,0.0
6,2,132,4,3.0
6,2,133,5,2.0
6,2,134,6,0.0
6,2,135,7,0.0
6,2,136,0,0.0
6,2,137,1,0.0
6,2,138,2,0.0
6,2,139,3,0.0
6,2,140,4,3.0
6,2,141,5,2.0
6,2,142,6,0.0
6,2,143,7,0.0
6,2,144,0,1.0
6,2,145,1,0.0
6,2,146,2,0.0
6,2,147,3,0.0
6,2,148,4,3.0
6,2,149,5,2.0
6,2,150,6,0.0
6,2,151,7,0.0
6,2,152,0,0.0
6,2,153,1,0.0
6,2,154,2,0.0
6,2,155,3,0.0
6,2,156,4,3.0
6,2,157,5,2.0
6,2,158,6,0.0
6,2,159,7,0.0
6,2,160,0,0.0
6,2,161,1,0.0
6,2,162,2,0.0
6,2,163,3,0.0
6,2,164,4,3.0
6,2,165,5,2.0
6,2,166,6,0.0
6,2,167,7,0.0
6,2,168,0,1.0
6,2,169,1,0.0
6,2,170,2,0.0
6,2,171,3,0.0
6,2,172,4,3.0
6,2,173,5,2.0
6,2,174,6,0.0
6,2,175,7,0.0
6,2,176,0,0.0
6,2,177,1,0.0
6,2,178,2,0.0
6,2,179,3,0.0
6,2,180,4,3.0
6,2,181,5,2.0
6,2,182,6,0.0
6,2,183,7,4.0
6,2,184,0,0.0
6,2,185,1,0.0
6,2,186,2,0.0
6,2,187,3,0.0
6,2,188,4,3.0
6,2,189,5,2.0
6,2,190,6,0.0
6,2,191,7,0.0
6,2,192,0,0.0
6,2,193,1,0.0
6,2,194,2,0.0
6,2,195,3,0.0
6,2,196,4,3.0
6,2,197,5,2.0
6,2,198,6,0.0
6,2,199,7,0.0
7,0,0,0,1.0
7,0,1,1,1.0
7,0,2,2,0.0
7,0,3,3,0.0
7,0,4,4,1.0
7,0,5,5,0.0
7,0,6,6,3.0
7,0,7,7,6.0
7,0,8,0,0.0
7,0,9,1,2.0
7,0,10,2,1.0
7,0,11,3,0.0
7,0,12,4,1.0
7,0,13,5,0.0
7,0,14,6,1.0
7,0,15,7,0.0
7,0,16,0,0.0
7,0,17,1,0.0
7,0,18,2,0.0
7,0,19,3,0.0
7,0,20,4,1.0
7,0,21,5,0.0
7,0,22,6,0.0
7,0,23,7,0.0
7,0,24,0,1.0
7,0,25,1,0.0
7,0,26,2,0.0
7,0,27,3,0.0
7,0,28,4,1.0
7,0,29,5,0.0
7,0,30,6,0.0
7,0,31,7,0.0
7,0,32,0,2.0
7,0,33,1,0.0
7,0,34,2,1.0
7,0,35,3,0.0
7,0,36,4,3.0
7,0,37,5,2.0
7,0,38,6,0.0
7,0,39,7,0.0
7,0,40,0,1.0
7,0,41,1,0.0
7,0,42,2,0.0
7,0,43,3,0.0
7,0,44,4,2.0
7,0,45,5,0.0
7,0,46,6,0.0
7,0,47,7,3.0
7,0,48,0,1.0
7,0,49,1,2.0
7,0,50,2,0.0
7,0,51,3,0.0
7,0,52,4,1.0
7,0,53,5,0.0
7,0,54,6,0.0
7,0,55,7,0.0
7,0,56,0,0.0
7,0,57,1,0.0
7,0,58,2,0.0
7,0,59,3,0.0
7,0,60,4,1.0
7,0,61,5,0.0
7,0,62,6,0.0
7,0,63,7,0.0
7,0,64,0,0.0
7,0,65,1,0.0
7,0,66,2,0.0
7,0,67,3,0.0
7,0,68,4,1.0
7,0,69,5,0.0
7,0,70,6,0.0
7,0,71,7,0.0
7,0,72,0,0.0
7,0,73,1,0.0
7,0,74,2,0.0
7,0,75,3,0.0
7,0,76,4,1.0
7,0,77,5,0.0
7,0,78,6,0.0
7,0,79,7,0.0
7,0,80,0,0.0
7,0,81,1,0.0
7,0,82,2,0.0
7,0,83,3,0.0
7,0,84,4,1.0
7,0,85,5,0.0
7,0,86,6,0.0
7,0,87,7,0.0
7,0,88,0,0.0
7,0,89,1,0.0
7,0,90,2,1.0
7,0,91,3,1.0
7,0,92,4,1.0
7,0,93,5,0.0
7,0,94,6,0.0
7,0,95,7,0.0
7,0,96,0,0.0
7,0,97,1,0.0
7,0,98,2,0.0
7,0,99,3,1.0
7,0,100,4,1.0
7,0,101,5,0.0
7,0,102,6,0.0
7,0,103,7,0.0
7,0,104,0,0.0
7,0,105,1,0.0
7,0,106,2,0.0
7,0,107,3,1.0
7,0,108,4,1.0
7,0,109,5,0.0
7,0,110,6,0.0
7,0,111,7,0.0
7,0,112,0,0.0
7,0,113,1,0.0
7,0,114,2,0.0
7,0,115,3,0.0
7,0,116,4,1.0
7,0,117,5,2.0
7,0,118,6,0.0
7,0,119,7,0.0
7,0,120,0,0.0
7,0,121,1,0.0
7,0,122,2,0.0
7,0,123,3,1.0
7,0,124,4,1.0
7,0,125,5,0.0
7,0,126,6,0.0
7,0,127,7,3.0
7,0,128,0,0.0
7,0,129,1,0.0
7,0,130,2,1.0
7,0,131,3,1.0
7,0,132,4,1.0
7,0,133,5,0.0
7,0,134,6,0.0
7,0,135,7,3.0
7,0,136,0,0.0
7,0,137,1,1.0
7,0,138,2,1.0
7,0,139,3,1.0
7,0,140,4,2.0
7,0,141,5,2.0
7,0,142,6,0.0
7,0,143,7,0.0
7,0,144,0,1.0
7,0,145,1,1.0
7,0,146,2,0.0
7,0,147,3,1.0
7,0,148,4,0.0
7,0,149,5,1.0
7,0,150,6,1.0
7,0,151,7,0.0
7,0,152,0,0.0
7,0,153,1,1.0
7,0,154,2,0.0
7,0,155,3,1.0
7,0,156,4,0.0
7,0,157,5,1.0
7,0,158,6,0.0
7,0,159,7,0.0
7,0,160,0,0.0
7,0,161,1,1.0
7,0,162,2,1.0
7,0,163,3,0.0
7,0,164,4,0.0
7,0,165,5,1.0
7,0,166,6,1.0
7,0,167,7,0.0
7,0,168,0,0.0
7,0,169,1,1.0
7,0,170,2,0.0
7,0,171,3,1.0
7,0,172,4,0.0
7,0,173,5,0.0
7,0,174,6,1.0
7,0,175,7,0.0
7,0,176,0,0.0
7,0,177,1,1.0
7,0,178,2,0.0
7,0,179,3,1.0
7,0,180,4,0.0
7,0,181,5,1.0
7,0,182,6,1.0
7,0,183,7,0.0
7,0,184,0,0.0
7,0,185,1,1.0
7,0,186,2,0.0
7,0,187,3,1.0
7,0,188,4,0.0
7,0,189,5,1.0
7,0,190,6,0.0
7,0,191,7,0.0
7,0,192,0,0.0
7,0,193,1,1.0
7,0,194,2,0.0
7,0,195,3,1.0
7,0,196,4,0.0
7,0,197,5,1.0
7,0,198,6,0.0
7,0,199,7,0.0
7,1,0,0,1.0
7,1,1,1,2.0
7,1,2,2,1.0
7,1,3,3,0.0
7,1,4,4,1.0
7,1,5,5,2.0
7,1,6,6,1.0
7,1,7,7,4.0
7,1,8,0,0.0
7,1,9,1,2.0
7,1,10,2,3.0
7,1,11,3,0.0
7,1,12,4,0.0
7,1,13,5,2.0
7,1,14,6,1.0
7,1,15,7,4.0
7,1,16,0,0.0
7,1,17,1,2.0
7,1,18,2,4.0
7,1,19,3,0.0
7,1,20,4,1.0
7,1,21,5,2.0
7,1,22,6,1.0
7,1,23,7,4.0
7,1,24,0,0.0
7,1,25,1,2.0
7,1,26,2,1.0
7,1,27,3,1.0
7,1,28,4,1.0
7,1,29,5,2.0
7,1,30,6,1.0
7,1,31,7,4.0
7,1,32,0,0.0
7,1,33,1,4.0
7,1,34,2,1.0
7,1,35,3,0.0
7,1,36,4,1.0
7,1,37,5,2.0
7,1,38,6,1.0
7,1,39,7,4.0
7,1,40,0,0.0
7,1,41,1,2.0
7,1,42,2,1.0
7,1,43,3,3.0
7,1,44,4,1.0
7,1,45,5,5.0
7,1,46,6,0.0
7,1,47,7,4.0
7,1,48,0,0.0
7,1,49,1,2.0
7,1,50,2,1.0
7,1,51,3,4.0
7,1,52,4,1.0
7,1,53,5,2.0
7,1,54,6,1.0
7,1,55,7,0.0
7,1,56,0,0.0
7,1,57,1,2.0
7,1,58,2,1.0
7,1,59,3,1.0
7,1,60,4,1.0
7,1,61,5,2.0
7,1,62,6,1.0
7,1,63,7,0.0
7,1,64,0,0.0
7,1,65,1,2.0
7,1,66,2,1.0
7,1,67,3,3.0
7,1,68,4,1.0
7,1,69,5,2.0
7,1,70,6,1.0
7,1,71,7,0.0
7,1,72,0,0.0
7,1,73,1,2.0
7,1,74,2,1.0
7,1,75,3,1.0
7,1,76,4,1.0
7,1,77,5,2.0
7,1,78,6,1.0
7,1,79,7,0.0
7,1,80,0,0.0
7,1,81,1,0.0
7,1,82,2,1.0
7,1,83,3,1.0
7,1,84,4,1.0
7,1,85,5,2.0
7,1,86,6,1.0
7,1,87,7,0.0
7,1,88,0,0.0
7,1,89,1,0.0
7,1,90,2,1.0
7,1,91,3,1.0
7,1,92,4,1.0
7,1,93,5,2.0
7,1,94,6,1.0
7,1,95,7,0.0
7,1,96,0,0.0
7,1,97,1,0.0
7,1,98,2,4.0
7,1,99,3,1.0
7,1,100,4,1.0
7,1,101,5,2.0
7,1,102,6,1.0
7,1,103,7,0.0
7,1,104,0,0.0
7,1,105,1,0.0
7,1,106,2,0.0
7,1,107,3,1.0
7,1,108,4,1.0
7,1,109,5,2.0
7,1,110,6,1.0
7,1,111,7,0.0
7,1,112,0,0.0
7,1,113,1,0.0
7,1,114,2,1.0
7,1,115,3,1.0
7,1,116,4,1.0
7,1,117,5,2.0
7,1,118,6,1.0
7,1,119,7,0.0
7,1,120,0,1.0
7,1,121,1,0.0
7,1,122,2,1.0
7,1,123,3,1.0
7,1,124,4,0.0
7,1,125,5,2.0
7,1,126,6,1.0
7,1,127,7,0.0
7,1,128,0,1.0
7,1,129,1,2.0
7,1,130,2,0.0
7,1,131,3,1.0
7,1,132,4,2.0
7,1,133,5,2.0
7,1,134,6,0.0
7,1,135,7,0.0
7,1,136,0,0.0
7,1,137,1,2.0
7,1,138,2,0.0
7,1,139,3,0.0
7,1,140,4,1.0
7,1,141,5,2.0
7,1,142,6,0.0
7,1,143,7,2.0
7,1,144,0,0.0
7,1,145,1,0.0
7,1,146,2,0.0
7,1,147,3,0.0
7,1,148,4,1.0
7,1,149,5,2.0
7,1,150,6,0.0
7,1,151,7,0.0
7,1,152,0,0.0
7,1,153,1,2.0
7,1,154,2,0.0
7,1,155,3,0.0
7,1,156,4,1.0
7,1,157,5,2.0
7,1,158,6,0.0
7,1,159,7,0.0
7,1,160,0,0.0
7,1,161,1,2.0
7,1,162,2,0.0
7,1,163,3,0.0
7,1,164,4,1.0
7,1,165,5,2.0
7,1,166,6,1.0
7,1,167,7,4.0
7,1,168,0,0.0
7,1,169,1,0.0
7,1,170,2,0.0
7,1,171,3,0.0
7,1,172,4,1.0
7,1,173,5,2.0
7,1,174,6,0.0
7,1,175,7,0.0
7,1,176,0,0.0
7,1,177,1,2.0
7,1,178,2,0.0
7,1,179,3,0.0
7,1,180,4,1.0
7,1,181,5,2.0
7,1,182,6,0.0
7,1,183,7,0.0
7,1,184,0,0.0
7,1,185,1,2.0
7,1,186,2,0.0
7,1,187,3,0.0
7,1,188,4,1.0
7,1,189,5,2.0
7,1,190,6,0.0
7,1,191,7,0.0
7,1,192,0,0.0
7,1,193,1,2.0
7,1,194,2,0.0
7,1,195,3,0.0
7,1,196,4,1.0
7,1,197,5,2.0
7,1,198,6,0.0
7,1,199,7,0.0
7,2,0,0,1.0
7,2,1,1,0.0
7,2,2,2,4.0
7,2,3,3,4.0
7,2,4,4,4.0
7,2,5,5,0.0
7,2,6,6,5.0
7,2,7,7,3.0
7,2,8,0,2.0
7,2,9,1,3.0
7,2,10,2,5.0
7,2,11,3,4.0
7,2,12,4,3.0
7,2,13,5,0.0
7,2,14,6,0.0
7,2,15,7,1.0
7,2,16,0,1.0
7,2,17,1,0.0
7,2,18,2,0.0
7,2,19,3,2.0
7,2,20,4,3.0
7,2,21,5,5.0
7,2,22,6,2.0
7,2,23,7,5.0
7,2,24,0,1.0
7,2,25,1,2.0
7,2,26,2,2.0
7,2,27,3,1.0
7,2,28,4,2.0
7,2,29,5,0.0
7,2,30,6,0.0
7,2,31,7,1.0
7,2,32,0,1.0
7,2,33,1,0.0
7,2,34,2,0.0
7,2,35,3,0.0
7,2,36,4,4.0
7,2,37,5,0.0
7,2,38,6,0.0
7,2,39,7,3.0
7,2,40,0,0.0
7,2,41,1,0.0
7,2,42,2,0.0
7,2,43,3,0.0
7,2,44,4,2.0
7,2,45,5,0.0
7,2,46,6,2.0
7,2,47,7,3.0
7,2,48,0,0.0
7,2,49,1,3.0
7,2,50,2,0.0
7,2,51,3,0.0
7,2,52,4,2.0
7,2,53,5,0.0
7,2,54,6,2.0
7,2,55,7,3.0
7,2,56,0,0.0
7,2,57,1,0.0
